"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant"
"1390","SLP",2,100,100,"8",2014,13,27,20,1,0,1,2015,0,NA,"1",19,34,33,4,2,1,1,3144.73424624338,1837.83170235003,5581.03934910227,1.11078856822922,0,1,2,4,1,6,1.79175946922805,1,FALSE
"1391","SLP",2,100,100,"4",2016,66,90,49,54,126,0.25,2017,0,NA,"1",67,97,60,26,299,0.25,1,3144.73424624338,76199.3298128204,102086.0532784,0.292463449649134,504,216,1196,104,720,1300,7.17011954344963,1,FALSE
"1392","SLP",2,100,100,"2",2015,70,130,122,213,107,0.5,2016,0,NA,"1",77,137,135,88,133,0.125,1,3144.73424624338,290649.680334616,372832.435155586,0.24901038888204,214,426,1064,704,640,1768,7.47760424319759,1,FALSE
"1393","SLP",2,100,100,"1",2016,50,83,82,64,43,0.125,2017,0,NA,"1",51,94,86,68,139,0.125,1,3144.73424624338,89090.3316680506,107935.698799385,0.191884850758841,344,512,1112,544,856,1656,7.4121603349452,1,FALSE
"1394","SLP",2,100,100,"3",2014,74,123,113,92,326,0.25,2015,0,NA,"1",79,164,147,174,191,0.5,1,3144.73424624338,269267.477135508,498605.31164389,0.616109599781028,1304,368,382,348,1672,730,6.59304453414244,1,FALSE
"1395","SLP",2,100,100,"4",2014,50,68,50,103,193,0.5,2015,0,NA,"1",53,69,52,69,50,1,1,3144.73424624338,44505.8959258554,49784.8187814374,0.112088420698409,386,206,50,69,592,119,4.77912349311153,1,FALSE
"1396","SLP",2,100,100,"6",2015,21,49,40,0,0,1,2016,0,NA,"1",23,51,45,0,9,1,1,3144.73424624338,10775.662801813,13819.0806849781,0.248760148475808,0,0,9,0,0,9,2.19722457733622,1,FALSE
"1397","SLP",2,100,100,"7",2016,19,41,43,0,5,1,2017,0,NA,"1",18,49,42,35,58,1,1,3144.73424624338,8769.49409310811,9698.09652163169,0.100650512725849,5,0,58,35,5,93,4.53259949315326,1,FALSE
"1398","SLP",2,100,100,"9",2014,33,47,42,9,1,1,2015,0,NA,"1",41,67,54,15,1,1,1,3144.73424624338,17054.1357200122,38834.7975873502,0.822923951199641,1,9,1,15,10,16,2.77258872223978,1,FALSE
"1399","SLP",2,100,100,"10",2016,3,1.5,1,0,0,1,2017,0,NA,"1",2,3,1.5,0,0,1,1,3144.73424624338,1.17809724509617,2.35619449019234,0.693147180559945,0,0,0,0,0,0,NA,0,FALSE
"1400","SLP",2,100,100,"10",2015,7,7,7,0,0,1,2016,0,NA,"1",3,1.5,1,0,0,1,1,3144.73424624338,89.7971900151083,1.17809724509617,-4.33365305038967,0,0,0,0,0,0,NA,0,FALSE
"1401","SLP",2,100,100,"3",2016,85,167,147,91,87,0.0625,2017,0,NA,"1",93,175,142,42,211,0.125,1,3144.73424624338,546287.619541912,605031.475173224,0.102134868992222,1392,1456,1688,336,2848,2024,7.61283103040736,1,FALSE
"1402","SLP",2,100,100,"8",2016,22,41,36,14,16,1,2017,0,NA,"1",25,42,30,8,41,1,1,3144.73424624338,8501.14972061398,8246.68071567321,-0.0303906337050091,16,14,41,8,30,49,3.89182029811063,1,FALSE
"1403","SLP",2,100,100,"1",2014,40,63,62,66,127,0.5,2015,0,NA,"1",48,70,68,6,1,1,1,3144.73424624338,40903.5363497391,59815.9241243497,0.380055392582795,254,132,1,6,386,7,1.94591014905531,1,FALSE
"1404","SLP",2,100,100,"6",2016,23,51,45,0,9,1,2017,0,NA,"1",32,64,58,26,16,0.25,1,3144.73424624338,13819.0806849781,31097.5784803342,0.811079658282022,9,0,64,104,9,168,5.12396397940326,1,FALSE
"1405","SLP",2,100,100,"2",2014,58,117,99,176,358,0.5,2015,0,NA,"1",70,130,122,213,107,0.5,1,3144.73424624338,175880.493914898,290649.680334616,0.502313941759434,716,352,214,426,1068,640,6.46146817635372,1,FALSE
"1406","SLP",2,100,100,"7",2015,13,35,30,0,0,1,2016,0,NA,"1",19,41,43,0,5,1,1,3144.73424624338,3573.56164345839,8769.49409310811,0.897716360951206,0,0,5,0,0,5,1.6094379124341,1,FALSE
"1407","SLP",2,100,100,"11",2016,23,34,24,2,0,1,2017,0,NA,"1",7,34,20,1,10,1,1,3144.73424624338,4913.45091021444,1246.16508592395,-1.37190562366779,0,2,10,1,2,11,2.39789527279837,1,FALSE
"1408","SLP",2,100,100,"4",2015,53,69,52,69,50,1,2016,0,NA,"1",66,90,49,54,126,0.25,1,3144.73424624338,49784.8187814374,76199.3298128204,0.425642573736509,50,69,504,216,119,720,6.5792512120101,1,FALSE
"1409","SLP",2,100,100,"2",2016,77,137,135,88,133,0.125,2017,0,NA,"1",77,147,144,69,155,0.0625,1,3144.73424624338,372832.435155586,426716.246951794,0.134990182088183,1064,704,2480,1104,1768,3584,8.18423477409482,1,FALSE
"1410","SLP",2,100,100,"9",2015,41,67,54,15,1,1,2016,0,NA,"1",51,77,44,53,43,0.5,1,3144.73424624338,38834.7975873502,45235.7926190394,0.152571955836724,1,15,86,106,16,192,5.25749537202778,1,FALSE
"1411","SLP",2,100,100,"8",2015,19,34,33,4,2,1,2016,0,NA,"1",22,41,36,14,16,1,1,3144.73424624338,5581.03934910227,8501.14972061398,0.420826393269651,2,4,16,14,6,30,3.40119738166216,1,FALSE
"1412","SLP",2,100,100,"9",2016,51,77,44,53,43,0.5,2017,0,NA,"1",52,83,62,42,123,0.25,1,3144.73424624338,45235.7926190394,70055.42177995,0.437398022926846,86,106,492,168,192,660,6.49223983502047,1,FALSE
"1413","SLP",2,100,100,"3",2015,79,164,147,174,191,0.5,2016,0,NA,"1",85,167,147,91,87,0.0625,1,3144.73424624338,498605.31164389,546287.619541912,0.0913307886158528,382,348,1392,1456,730,2848,7.95437227253187,1,FALSE
"1414","SLP",2,100,100,"10",2014,7,5,5,0,0,1,2015,0,NA,"1",7,7,7,0,0,1,1,3144.73424624338,45.8148928648511,89.7971900151083,0.672944473242426,0,0,0,0,0,0,NA,0,FALSE
"1415","SLP",2,105,100,"5",2014,32,59,52,20,9,1,2015,0,NA,"1",35,57,54,0,0,1,1,25702.4166965693,25702.4166965693,28203.6480476024,0.0928663106013641,9,20,0,0,29,0,NA,0,FALSE
"1416","SLP",2,105,100,"5",2016,43,83,65,59,61,0.5,2017,0,NA,"1",52,88,75,30,39,0.125,1,25702.4166965693,60733.5309785857,89849.5498926681,0.391640653210148,122,118,312,240,240,552,6.31354804627709,1,FALSE
"1417","SLP",2,105,100,"5",2015,35,57,54,0,0,1,2016,0,NA,"1",43,83,65,59,61,0.5,1,25702.4166965693,28203.6480476024,60733.5309785857,0.767044617497559,0,0,122,118,0,240,5.48063892334199,1,FALSE
"1418","SLP",2,110,100,"12s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",4,5,2,0,0,1,6,442569.247080584,NA,10.471975511966,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"1419","SLP",2,110,100,"12s",2016,4,5,2,0,0,1,2017,0,NA,"1",2,0.5,0.5,0,0,1,6,442569.247080584,10.471975511966,0.130899693899575,-4.38202663467388,0,0,0,0,0,0,NA,0,FALSE
"1420","SLP",2,150,150,"1",2015,65,83,81,50,84,1,2016,0,NA,"1",65,108,63,34,95,0.25,0,0,114405.023471289,115783.397248052,0.0119761910467169,84,50,380,136,134,516,6.24610676548156,1,FALSE
"1421","SLP",2,150,150,"6",2016,42,60,47,4,21,1,2017,0,NA,"1",46,60,50,3,27,1,0,0,31007.5194909313,36128.3155162826,0.152847181923814,21,4,27,3,25,30,3.40119738166216,1,FALSE
"1422","SLP",2,150,150,"7",2016,74,138,127,97,236,0.125,2017,0,NA,"1",82,147,143,17,163,0.125,0,0,339533.909222024,451269.364335925,0.284490599482931,1888,776,1304,136,2664,1440,7.27239839257005,1,FALSE
"1423","SLP",2,150,150,"5",2015,159,182,158,203,385,0.5,2016,0,NA,"1",154,180,175,64,264,0.125,0,0,1197000.20809282,1269988.83021367,0.0591895049033599,770,406,2112,512,1176,2624,7.87245515006398,1,FALSE
"1424","SLP",2,150,150,"2",2014,135,122,102,172,315,0.25,2015,0,NA,"1",137,173,125,212,25,0.5,0,0,439807.263539303,775613.411278455,0.567317621172247,1260,688,50,424,1948,474,6.16120732169508,1,FALSE
"1425","SLP",2,150,150,"5",2016,154,180,175,64,264,0.125,2017,0,NA,"1",158,185,165,10,208,0.125,0,0,1269988.83021367,1262645.35738591,-0.00579909522148192,2112,512,1664,80,2624,1744,7.46393660446893,1,FALSE
"1426","SLP",2,150,150,"4",2014,83,132,96,101,218,0.25,2015,0,NA,"1",99,164,133,219,231,0.5,0,0,275354.312901838,565326.45642083,0.719344684329737,872,404,462,438,1276,900,6.80239476332431,1,FALSE
"1427","SLP",2,150,150,"7",2015,60,127,120,130,35,1,2016,0,NA,"1",74,138,127,97,236,0.125,0,0,239389.360203542,339533.909222024,0.349482473357227,35,130,1888,776,165,2664,7.88758403166028,1,FALSE
"1428","SLP",2,150,150,"1",2016,65,108,63,34,95,0.25,2017,0,NA,"1",67,114,64,6,128,0.125,0,0,115783.397248052,127975.918336634,0.100120927733743,380,136,1024,48,516,1072,6.97728134163075,1,FALSE
"1429","SLP",2,150,150,"7",2014,59,104,92,20,52,0.5,2015,0,NA,"1",60,127,120,130,35,1,0,0,147788.896005273,239389.360203542,0.482306471366606,104,40,35,130,144,165,5.10594547390058,1,FALSE
"1430","SLP",2,150,150,"1",2014,60,70,54,16,311,1,2015,0,NA,"1",65,83,81,50,84,1,0,0,59376.1011528471,114405.023471289,0.65585318152894,311,16,84,50,327,134,4.89783979995091,1,FALSE
"1431","SLP",2,150,150,"3",2014,30,51,49,1,0,1,2015,0,NA,"1",35,63,52,0,0,1,0,0,19627.1001033022,30017.9178050505,0.424883193965265,0,1,0,0,1,0,NA,0,FALSE
"1432","SLP",2,150,150,"3",2016,38,71,68,23,65,1,2017,0,NA,"1",47,75,73,9,19,0.5,0,0,48030.7628831831,67367.5274654161,0.338321414450952,65,23,38,18,88,56,4.02535169073515,1,FALSE
"1433","SLP",2,150,150,"4",2016,101,145,124,245,65,0.125,2017,0,NA,"1",116,161,132,24,113,0.125,0,0,475422.452255499,645396.228382873,0.305660653810328,520,1960,904,192,2480,1096,6.99942246750796,1,FALSE
"1434","SLP",2,150,150,"2",2015,137,173,125,212,25,0.5,2016,0,NA,"1",129,147,127,47,122,0.8,0,0,775613.411278455,630491.727436079,-0.207154180029205,50,424,152.5,58.75,474,211.25,5.35304226623728,1,FALSE
"1435","SLP",2,150,150,"6",2014,33,38,36,0,0,1,2015,0,NA,"1",38,46,40,0,0,1,0,0,11818.6715628048,18305.0131949165,0.437494350680442,0,0,0,0,0,0,NA,0,FALSE
"1436","SLP",2,150,150,"4",2015,99,164,133,219,231,0.5,2016,0,NA,"1",101,145,124,245,65,0.125,0,0,565326.45642083,475422.452255499,-0.173199581313671,462,438,520,1960,900,2480,7.81601383915903,1,FALSE
"1437","SLP",2,150,150,"6",2015,38,46,40,0,0,1,2016,0,NA,"1",42,60,47,4,21,1,0,0,18305.0131949165,31007.5194909313,0.52705477188611,0,0,21,4,0,25,3.2188758248682,1,FALSE
"1438","SLP",2,150,150,"3",2015,35,63,52,0,0,1,2016,0,NA,"1",38,71,68,23,65,1,0,0,30017.9178050505,48030.7628831831,0.470047235481434,0,0,65,23,0,88,4.47733681447821,1,FALSE
"1439","SLP",2,150,150,"2",2016,129,147,127,47,122,0.8,2017,0,NA,"1",139,154,150,26,189,0.125,0,0,630491.727436079,840611.654284289,0.287629752041578,152.5,58.75,1512,208,211.25,1720,7.4500795698075,1,FALSE
"1440","SLP",2,150,150,"5",2014,153,169,162,74,104,0.25,2015,0,NA,"1",159,182,158,203,385,0.5,0,0,1096634.17679226,1197000.20809282,0.0875729507761012,416,296,770,406,712,1176,7.06987412845857,1,FALSE
"1441","SLP",2,215,200,"1s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",12,11,10,0,0,1,2,167487.205542057,NA,345.575191894877,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"1442","SLP",2,215,200,"1s",2016,12,11,10,0,0,1,2017,0,NA,"1",13,13,10.5,0,0,1,2,167487.205542057,345.575191894877,464.563013649591,0.295886956506134,0,0,0,0,0,0,NA,0,FALSE
"1443","SLP",2,240,200,"2s",2016,NA,NA,NA,NA,NA,NA,2017,1,NA,"",9,6,4.5,0,0,1,0,0,NA,63.6172512351933,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"1444","SLP",2,255,250,"1",2014,71,126,120,144,758,0.25,2015,0,NA,"1",84,151,147,86,265,1,1,281046.878790143,281046.878790143,488137.524922128,0.552075695662134,3032,576,265,86,3608,351,5.86078622346587,1,FALSE
"1445","SLP",2,255,250,"1",2016,85,172,159,206,237,0.0625,2017,0,NA,"1",91,176,150,146,415,0.0625,1,281046.878790143,608573.620890147,628946.849248677,0.0329288601272566,3792,3296,6640,2336,7088,8976,9.10230962776248,1,FALSE
"1446","SLP",2,255,250,"1",2015,84,151,147,86,265,1,2016,0,NA,"1",85,172,159,206,237,0.0625,1,281046.878790143,488137.524922128,608573.620890147,0.220520713087026,265,86,3792,3296,351,7088,8.86615849228492,1,FALSE
"1447","SLP",2,290,300,"1",2016,62,90,84,56,92,0.125,2017,0,NA,"1",66,92,90,7,74,0.125,1,56878.5349932432,122710.609049217,143068.129444479,0.15349213518706,736,448,592,56,1184,648,6.47389069635227,1,FALSE
"1448","SLP",2,290,300,"1",2014,45,71,68,14,187,0.5,2015,0,NA,"1",55,83,75,12,7,1,1,56878.5349932432,56878.5349932432,89633.5653977338,0.454811834577638,374,28,7,12,402,19,2.94443897916644,1,FALSE
"1449","SLP",2,290,300,"1",2015,55,83,75,12,7,1,2016,0,NA,"1",62,90,84,56,92,0.125,1,56878.5349932432,89633.5653977338,122710.609049217,0.31409894765329,7,12,736,448,19,1184,7.07665381544395,1,FALSE
"1450","SLP",2,340,300,"2s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",13,16,14,0,0,1,0,0,NA,762.359817271123,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"1451","SLP",2,340,300,"2s",2016,13,16,14,0,0,1,2017,0,NA,"1",15,21,20,0,0,1,0,0,762.359817271123,1649.33614313464,0.771709503063047,0,0,0,0,0,0,NA,0,FALSE
"1452","SLP",2,45,50,"3",2015,66,120,118,0,0,1,2016,0,NA,"1",71,132,120,70,215,1,3,486265.135700589,244667.235861573,294430.063494435,0.185142433135598,0,0,215,70,0,285,5.65248918026865,1,FALSE
"1453","SLP",2,45,50,"3",2014,63,116,111,30,223,0.5,2015,0,NA,"1",66,120,118,0,0,1,3,486265.135700589,212368.521790016,244667.235861573,0.141575990463904,446,60,0,0,506,0,NA,0,FALSE
"1454","SLP",2,45,50,"1",2016,58,40,28,34,10,0.5,2017,0,NA,"1",55,65,55,15,75,0.5,3,486265.135700589,17006.4882314327,51476.3046260078,1.10752666552502,20,68,150,30,88,180,5.19295685089021,1,FALSE
"1455","SLP",2,45,50,"3",2016,71,132,120,70,215,1,2017,0,NA,"1",74,106,103,7,69,0.25,3,486265.135700589,294430.063494435,211516.102983342,-0.330740366863861,215,70,276,28,285,304,5.71702770140622,1,FALSE
"1456","SLP",2,45,50,"1",2015,59,61,46,0,0,1,2016,0,NA,"1",58,40,28,34,10,0.5,3,486265.135700589,43341.9358477004,17006.4882314327,-0.935525729732566,0,0,20,68,0,88,4.47733681447821,1,FALSE
"1457","SLP",2,45,50,"1",2014,47,80,37,60,47,1,2015,0,NA,"1",59,61,46,0,0,1,3,486265.135700589,36421.5308306177,43341.9358477004,0.173960555539962,47,60,0,0,107,0,NA,0,FALSE
"1458","SLP",2,450,450,"6",2015,30,31,28,0,0,1,2016,0,NA,"1",24,32,25,0,0,1,0,0,6817.25605828985,5026.54824574367,-0.304723538306632,0,0,0,0,0,0,NA,0,FALSE
"1459","SLP",2,450,450,"6",2014,18,24,16,0,0,1,2015,0,NA,"1",30,31,28,0,0,1,0,0,1809.55736846772,6817.25605828985,1.32637478583861,0,0,0,0,0,0,NA,0,FALSE
"1460","SLP",2,450,450,"6",2016,24,32,25,0,0,1,2017,0,NA,"1",33,38,29,4,0,1,0,0,5026.54824574367,9520.59653670386,0.638723993163467,0,0,0,4,0,4,1.38629436111989,1,FALSE
"1461","SLP",2,455,450,"3",2014,49,77,44,55,62,1,2015,0,NA,"1",60,82,82,0,0,1,4,383374.311104094,43461.8399673124,105620.345013689,0.887967702868036,62,55,0,0,117,0,NA,0,FALSE
"1462","SLP",2,455,450,"4",2014,78,100,95,82,150,1,2015,0,NA,"1",100,117,87,1,0,1,4,383374.311104094,193993.34635917,266485.596840754,0.317496335162208,150,82,0,1,232,1,0,1,FALSE
"1463","SLP",2,455,450,"1",2014,45,66,61,41,83,1,2015,0,NA,"1",55,79,74,0,0,1,4,383374.311104094,47430.1950875719,84176.3571590605,0.573655034933605,83,41,0,0,124,0,NA,0,FALSE
"1464","SLP",2,455,450,"4",2015,100,117,87,1,0,1,2016,0,NA,"1",122,148,112,62,51,0.125,4,383374.311104094,266485.596840754,529429.571563361,0.686479950352036,0,1,408,496,1,904,6.80682936039218,1,FALSE
"1465","SLP",2,455,450,"2",2014,66,76,75,50,39,0.5,2015,0,NA,"1",84,88,88,0,0,1,4,383374.311104094,98488.92969004,170299.454565796,0.547614231950659,78,100,0,0,178,0,NA,0,FALSE
"1466","SLP",2,455,450,"3",2016,64,94,77,79,21,0.25,2017,0,NA,"1",71,107,67,34,96,0.125,4,383374.311104094,121273.854008976,133255.626590379,0.0942180434108266,84,316,768,272,400,1040,6.94697599213542,1,FALSE
"1467","SLP",2,455,450,"4",2016,122,148,112,62,51,0.125,2017,0,NA,"1",127,163,127,33,298,0.25,4,383374.311104094,529429.571563361,688277.659107434,0.262392183931478,408,496,1192,132,904,1324,7.18841273649695,1,FALSE
"1468","SLP",2,455,450,"2",2016,92,107,96,70,22,0.125,2017,0,NA,"1",106,112,100,26,222,0.125,4,383374.311104094,247406.704655503,310808.23319515,0.22814254841647,176,560,1776,208,736,1984,7.59287028784482,1,FALSE
"1469","SLP",2,455,450,"3",2015,60,82,82,0,0,1,2016,0,NA,"1",64,94,77,79,21,0.25,4,383374.311104094,105620.345013689,121273.854008976,0.138200230732753,0,0,84,316,0,400,5.99146454710798,1,FALSE
"1470","SLP",2,455,450,"1",2016,63,88,87,68,33,0.25,2017,0,NA,"1",70,99,94,43,124,0.125,4,383374.311104094,126273.175118388,170541.357200122,0.30053021492963,132,272,992,344,404,1336,7.19743535409659,1,FALSE
"1471","SLP",2,455,450,"1",2015,55,79,74,0,0,1,2016,0,NA,"1",63,88,87,68,33,0.25,4,383374.311104094,84176.3571590605,126273.175118388,0.405533528620662,0,0,132,272,0,404,6.00141487796115,1,FALSE
"1472","SLP",2,455,450,"2",2015,84,88,88,0,0,1,2016,0,NA,"1",92,107,96,70,22,0.125,4,383374.311104094,170299.454565796,247406.704655503,0.373475175179056,0,0,176,560,0,736,6.60123011872888,1,FALSE
