"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","recruits.1y","recruits.4y"
"1415","SLP",2,100,100,"1",2015,48,70,68,6,1,1,2016,0,NA,"1",50,83,82,64,43,0.125,1,3144.73424624338,10.9990271941948,11.3974060965504,0.0355789621238167,1,6,344,512,7,856,6.75227037614174,1,FALSE,0,0
"1416","SLP",2,100,100,"2",2014,58,117,99,176,358,0.5,2015,0,NA,"1",70,130,122,213,107,0.5,1,3144.73424624338,12.0775600315402,12.5798739732996,0.0407490452403159,716,352,214,426,1068,640,6.46146817635372,1,FALSE,0,0
"1417","SLP",2,100,100,"3",2015,79,164,147,174,191,0.5,2016,0,NA,"1",85,167,147,91,87,0.0625,1,3144.73424624338,13.1195701031314,13.2109008917472,0.00693729746924676,382,348,1392,1456,730,2848,7.95437227253187,1,FALSE,0,0
"1418","SLP",2,100,100,"7",2015,13,35,30,0,0,1,2016,0,NA,"1",19,41,43,0,5,1,1,3144.73424624338,8.1813180366745,9.07903439762571,0.104114576271915,0,0,5,0,0,5,1.6094379124341,1,FALSE,0,0
"1419","SLP",2,100,100,"3",2014,74,123,113,92,326,0.25,2015,0,NA,"1",79,164,147,174,191,0.5,1,3144.73424624338,12.5034605033503,13.1195701031314,0.0480995701864004,1304,368,382,348,1672,730,6.59304453414244,1,FALSE,0,0
"1420","SLP",2,100,100,"8",2015,19,34,33,4,2,1,2016,0,NA,"1",22,41,36,14,16,1,1,3144.73424624338,8.62713030131048,9.04795669458013,0.0476270287390341,2,4,16,14,6,30,3.40119738166216,1,FALSE,0,0
"1421","SLP",2,100,100,"4",2016,66,90,49,54,126,0.25,2017,0,NA,"1",67,97,60,26,299,0.25,1,3144.73424624338,11.2411079465287,11.5335713961778,0.0256846231067449,504,216,1196,104,720,1300,7.17011954344963,1,FALSE,0,0
"1422","SLP",2,100,100,"11",2015,22,25,16,0,0,1,2016,0,NA,"1",23,34,24,2,0,1,1,3144.73424624338,7.7423302365277,8.49973180695466,0.0933319044337271,0,0,0,2,0,2,0.693147180559945,1,FALSE,0,0
"1423","SLP",2,100,100,"10",2014,7,5,5,0,0,1,2015,0,NA,"1",7,7,7,0,0,1,1,3144.73424624338,3.82460920998491,4.49755368322734,0.162077328273776,0,0,0,0,0,0,NA,0,FALSE,0,0
"1424","SLP",2,100,100,"11",2014,10,17,12,0,0,1,2015,0,NA,"1",22,25,16,0,0,1,1,3144.73424624338,6.28052832289966,7.7423302365277,0.209248601649961,0,0,0,0,0,0,NA,0,FALSE,0,0
"1425","SLP",2,100,100,"8",2014,13,27,20,1,0,1,2015,0,NA,"1",19,34,33,4,2,1,1,3144.73424624338,7.51634173308126,8.62713030131048,0.137832375945051,0,1,2,4,1,6,1.79175946922805,1,FALSE,0,0
"1426","SLP",2,100,100,"10",2016,3,1.5,1,0,0,1,2017,0,NA,"1",2,3,1.5,0,0,1,1,3144.73424624338,0.163900632837674,0.857047813397619,1.65423336177433,0,0,0,0,0,0,NA,0,FALSE,0,0
"1427","SLP",2,100,100,"2",2015,70,130,122,213,107,0.5,2016,0,NA,"1",77,137,135,88,133,0.125,1,3144.73424624338,12.5798739732996,12.8288843621816,0.0196009862424567,214,426,1064,704,640,1768,7.47760424319759,1,FALSE,0,0
"1428","SLP",2,100,100,"1",2016,50,83,82,64,43,0.125,2017,0,NA,"1",51,94,86,68,139,0.125,1,3144.73424624338,11.3974060965504,11.5892909473092,0.0166956833885896,344,512,1112,544,856,1656,7.4121603349452,1,FALSE,0,0
"1429","SLP",2,100,100,"11",2016,23,34,24,2,0,1,2017,0,NA,"1",7,34,20,1,10,1,1,3144.73424624338,8.49973180695466,7.12782618328687,-0.176028306065088,0,2,10,1,2,11,2.39789527279837,1,FALSE,0,0
"1430","SLP",2,100,100,"3",2016,85,167,147,91,87,0.0625,2017,0,NA,"1",93,175,142,42,211,0.125,1,3144.73424624338,13.2109008917472,13.3130357607394,0.00770137367927859,1392,1456,1688,336,2848,2024,7.61283103040736,1,FALSE,0,0
"1431","SLP",2,100,100,"2",2016,77,137,135,88,133,0.125,2017,0,NA,"1",77,147,144,69,155,0.0625,1,3144.73424624338,12.8288843621816,12.9638745442698,0.0104673885493134,1064,704,2480,1104,1768,3584,8.18423477409482,1,FALSE,0,0
"1432","SLP",2,100,100,"4",2014,50,68,50,103,193,0.5,2015,0,NA,"1",53,69,52,69,50,1,1,3144.73424624338,10.7033769520938,10.8154653727922,0.0104177941131494,386,206,50,69,592,119,4.77912349311153,1,FALSE,0,0
"1433","SLP",2,100,100,"6",2015,21,49,40,0,0,1,2016,0,NA,"1",23,51,45,0,9,1,1,3144.73424624338,9.28504542600939,9.53380557448519,0.0264388765151806,0,0,9,0,0,9,2.19722457733622,1,FALSE,0,0
"1434","SLP",2,100,100,"6",2016,23,51,45,0,9,1,2017,0,NA,"1",32,64,58,26,16,0.25,1,3144.73424624338,9.53380557448519,10.3448852327672,0.0816482534390306,9,0,64,104,9,168,5.12396397940326,1,FALSE,0,0
"1435","SLP",2,100,100,"7",2016,19,41,43,0,5,1,2017,0,NA,"1",18,49,42,35,58,1,1,3144.73424624338,9.07903439762571,9.17968491035156,0.0110250374677481,5,0,58,35,5,93,4.53259949315326,1,FALSE,0,0
"1436","SLP",2,100,100,"8",2016,22,41,36,14,16,1,2017,0,NA,"1",25,42,30,8,41,1,1,3144.73424624338,9.04795669458013,9.01756606087512,-0.00336449299413166,16,14,41,8,30,49,3.89182029811063,1,FALSE,0,0
"1437","SLP",2,100,100,"9",2014,33,47,42,9,1,1,2015,0,NA,"1",41,67,54,15,1,1,1,3144.73424624338,9.74414801752131,10.5670719687209,0.0810758466563328,1,9,1,15,10,16,2.77258872223978,1,FALSE,0,0
"1438","SLP",2,100,100,"9",2015,41,67,54,15,1,1,2016,0,NA,"1",51,77,44,53,43,0.5,1,3144.73424624338,10.5670719687209,10.7196439245577,0.0143351909574223,1,15,86,106,16,192,5.25749537202778,1,FALSE,0,0
"1439","SLP",2,100,100,"7",2014,11,23,13,0,0,1,2015,0,NA,"1",13,35,30,0,0,1,1,3144.73424624338,6.75816208225046,8.1813180366745,0.191102295048008,0,0,0,0,0,0,NA,0,FALSE,0,0
"1440","SLP",2,100,100,"10",2015,7,7,7,0,0,1,2016,0,NA,"1",3,1.5,1,0,0,1,1,3144.73424624338,4.49755368322734,0.163900632837674,-3.3120285551278,0,0,0,0,0,0,NA,0,FALSE,0,0
"1441","SLP",2,105,100,"5",2015,35,57,54,0,0,1,2016,0,NA,"1",43,83,65,59,61,0.5,1,25702.4166965693,10.2472066119496,11.0142512294472,0.072184857810778,0,0,122,118,0,240,5.48063892334199,1,FALSE,0,0
"1442","SLP",2,105,100,"5",2016,43,83,65,59,61,0.5,2017,0,NA,"1",52,88,75,30,39,0.125,1,25702.4166965693,11.0142512294472,11.4058918826573,0.0349400531110584,122,118,312,240,240,552,6.31354804627709,1,FALSE,0,0
"1443","SLP",2,105,100,"5",2014,32,59,52,20,9,1,2015,0,NA,"1",35,57,54,0,0,1,1,25702.4166965693,10.1543403013483,10.2472066119496,0.00910391279654421,9,20,0,0,29,0,NA,0,FALSE,0,0
"1444","SLP",2,110,100,"12s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",4,5,2,0,0,1,6,442569.247080584,NA,2.34870269017534,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"1445","SLP",2,110,100,"12s",2016,4,5,2,0,0,1,2017,0,NA,"1",2,0.5,0.5,0,0,1,6,442569.247080584,2.34870269017534,-2.03332394449855,NA,0,0,0,0,0,0,NA,0,FALSE,0,1
"1446","SLP",2,150,150,"2",2014,135,122,102,172,315,0.25,2015,0,NA,"1",137,173,125,212,25,0.5,0,0,12.9940918725174,13.5614094936896,0.0427334392593903,1260,688,50,424,1948,474,6.16120732169508,1,FALSE,0,0
"1447","SLP",2,150,150,"2",2016,129,147,127,47,122,0.8,2017,0,NA,"1",139,154,150,26,189,0.125,0,0,13.3542553136604,13.641885065702,0.0213097600210319,152.5,58.75,1512,208,211.25,1720,7.4500795698075,1,FALSE,0,0
"1448","SLP",2,150,150,"7",2016,74,138,127,97,236,0.125,2017,0,NA,"1",82,147,143,17,163,0.125,0,0,12.7353291008814,13.0198197003643,0.0220928384522736,1888,776,1304,136,2664,1440,7.27239839257005,1,FALSE,0,0
"1449","SLP",2,150,150,"6",2016,42,60,47,4,21,1,2017,0,NA,"1",46,60,50,3,27,1,0,0,10.3419850182769,10.4948322002007,0.0146711392541303,21,4,27,3,25,30,3.40119738166216,1,FALSE,0,0
"1450","SLP",2,150,150,"3",2014,30,51,49,1,0,1,2015,0,NA,"1",35,63,52,0,0,1,0,0,9.88466654855851,10.3095497425238,0.0420859021779614,0,1,0,0,1,0,NA,0,FALSE,0,0
"1451","SLP",2,150,150,"4",2016,101,145,124,245,65,0.125,2017,0,NA,"1",116,161,132,24,113,0.125,0,0,13.0719590609283,13.3776197147386,0.0231137338264289,520,1960,904,192,2480,1096,6.99942246750796,1,FALSE,0,0
"1452","SLP",2,150,150,"1",2015,65,83,81,50,84,1,2016,0,NA,"1",65,108,63,34,95,0.25,0,0,11.6475002684261,11.6594764594728,0.00102769159986638,84,50,380,136,134,516,6.24610676548156,1,FALSE,0,0
"1453","SLP",2,150,150,"6",2015,38,46,40,0,0,1,2016,0,NA,"1",42,60,47,4,21,1,0,0,9.81493024639082,10.3419850182769,0.052307104478031,0,0,21,4,0,25,3.2188758248682,1,FALSE,0,0
"1454","SLP",2,150,150,"4",2015,99,164,133,219,231,0.5,2016,0,NA,"1",101,145,124,245,65,0.125,0,0,13.2451586422419,13.0719590609283,-0.0131626938727032,462,438,520,1960,900,2480,7.81601383915903,1,FALSE,0,0
"1455","SLP",2,150,150,"7",2014,59,104,92,20,52,0.5,2015,0,NA,"1",60,127,120,130,35,1,0,0,11.9035401561575,12.3858466275241,0.0397185717210919,104,40,35,130,144,165,5.10594547390058,1,FALSE,0,0
"1456","SLP",2,150,150,"3",2016,38,71,68,23,65,1,2017,0,NA,"1",47,75,73,9,19,0.5,0,0,10.7795969780052,11.1179183924562,0.0309028976791588,65,23,38,18,88,56,4.02535169073515,1,FALSE,0,0
"1457","SLP",2,150,150,"4",2014,83,132,96,101,218,0.25,2015,0,NA,"1",99,164,133,219,231,0.5,0,0,12.5258139579122,13.2451586422419,0.0558404686524696,872,404,462,438,1276,900,6.80239476332431,1,FALSE,0,0
"1458","SLP",2,150,150,"5",2014,153,169,162,74,104,0.25,2015,0,NA,"1",159,182,158,203,385,0.5,0,0,13.9077562076093,13.9953291583854,0.00627695734431155,416,296,770,406,712,1176,7.06987412845857,1,FALSE,0,0
"1459","SLP",2,150,150,"1",2016,65,108,63,34,95,0.25,2017,0,NA,"1",67,114,64,6,128,0.125,0,0,11.6594764594728,11.7595973872065,0.00855042674817508,380,136,1024,48,516,1072,6.97728134163075,1,FALSE,0,0
"1460","SLP",2,150,150,"3",2015,35,63,52,0,0,1,2016,0,NA,"1",38,71,68,23,65,1,0,0,10.3095497425238,10.7795969780052,0.0445845535400511,0,0,65,23,0,88,4.47733681447821,1,FALSE,0,0
"1461","SLP",2,150,150,"5",2015,159,182,158,203,385,0.5,2016,0,NA,"1",154,180,175,64,264,0.125,0,0,13.9953291583854,14.0545186632888,0.00422031471485518,770,406,2112,512,1176,2624,7.87245515006398,1,FALSE,0,0
"1462","SLP",2,150,150,"6",2014,33,38,36,0,0,1,2015,0,NA,"1",38,46,40,0,0,1,0,0,9.37743589571038,9.81493024639082,0.045598353883189,0,0,0,0,0,0,NA,0,FALSE,0,0
"1463","SLP",2,150,150,"5",2016,154,180,175,64,264,0.125,2017,0,NA,"1",158,185,165,10,208,0.125,0,0,14.0545186632888,14.0487195680673,-0.000412699437413622,2112,512,1664,80,2624,1744,7.46393660446893,1,FALSE,0,0
"1464","SLP",2,150,150,"7",2015,60,127,120,130,35,1,2016,0,NA,"1",74,138,127,97,236,0.125,0,0,12.3858466275241,12.7353291008814,0.0278255306233302,35,130,1888,776,165,2664,7.88758403166028,1,FALSE,0,0
"1465","SLP",2,150,150,"2",2015,137,173,125,212,25,0.5,2016,0,NA,"1",129,147,127,47,122,0.8,0,0,13.5614094936896,13.3542553136604,-0.0153931379295429,50,424,152.5,58.75,474,211.25,5.35304226623728,1,FALSE,0,0
"1466","SLP",2,150,150,"1",2014,60,70,54,16,311,1,2015,0,NA,"1",65,83,81,50,84,1,0,0,10.9916470868971,11.6475002684261,0.0579559591494823,311,16,84,50,327,134,4.89783979995091,1,FALSE,0,0
"1467","SLP",2,215,200,"1s",2016,12,11,10,0,0,1,2017,0,NA,"1",13,13,10.5,0,0,1,2,167487.205542057,5.84521025164182,6.14109720814795,0.0493808591165379,0,0,0,0,0,0,NA,0,FALSE,0,1
"1468","SLP",2,215,200,"1s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",12,11,10,0,0,1,2,167487.205542057,NA,5.84521025164182,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"1469","SLP",2,240,200,"2s",2016,NA,NA,NA,NA,NA,NA,2017,1,NA,"",9,6,4.5,0,0,1,0,0,NA,4.15288467940195,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"1470","SLP",2,255,250,"1",2015,84,151,147,86,265,1,2016,0,NA,"1",85,172,159,206,237,0.0625,1,281046.878790143,13.0983524584984,13.3188731715854,0.0166956090349242,265,86,3792,3296,351,7088,8.86615849228492,1,FALSE,0,0
"1471","SLP",2,255,250,"1",2016,85,172,159,206,237,0.0625,2017,0,NA,"1",91,176,150,146,415,0.0625,1,281046.878790143,13.3188731715854,13.3518020317127,0.00246929457975842,3792,3296,6640,2336,7088,8976,9.10230962776248,1,FALSE,0,0
"1472","SLP",2,255,250,"1",2014,71,126,120,144,758,0.25,2015,0,NA,"1",84,151,147,86,265,1,1,281046.878790143,12.5462767628362,13.0983524584984,0.043062506493091,3032,576,265,86,3608,351,5.86078622346587,1,FALSE,0,0
"1473","SLP",2,290,300,"1",2016,62,90,84,56,92,0.125,2017,0,NA,"1",66,92,90,7,74,0.125,1,56878.5349932432,11.7175840902801,11.8710762254671,0.0130142449420383,736,448,592,56,1184,648,6.47389069635227,1,FALSE,0,0
"1474","SLP",2,290,300,"1",2014,45,71,68,14,187,0.5,2015,0,NA,"1",55,83,75,12,7,1,1,56878.5349932432,10.9486733080491,11.4034851426268,0.0407007331049876,374,28,7,12,402,19,2.94443897916644,1,FALSE,0,0
"1475","SLP",2,290,300,"1",2015,55,83,75,12,7,1,2016,0,NA,"1",62,90,84,56,92,0.125,1,56878.5349932432,11.4034851426268,11.7175840902801,0.02717160431349,7,12,736,448,19,1184,7.07665381544395,1,FALSE,0,0
"1476","SLP",2,340,300,"2s",2016,13,16,14,0,0,1,2017,0,NA,"1",15,21,20,0,0,1,0,0,6.63641864537798,7.40812814844102,0.110005338504679,0,0,0,0,0,0,NA,0,FALSE,0,1
"1477","SLP",2,340,300,"2s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",13,16,14,0,0,1,0,0,NA,6.63641864537798,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"1478","SLP",2,45,50,"3",2014,63,116,111,30,223,0.5,2015,0,NA,"1",66,120,118,0,0,1,3,486265.135700589,12.2660783548716,12.4076543453355,0.0114759729265987,446,60,0,0,506,0,NA,0,FALSE,0,0
"1479","SLP",2,45,50,"1",2016,58,40,28,34,10,0.5,2017,0,NA,"1",55,65,55,15,75,0.5,3,486265.135700589,9.74135021089696,10.848876876422,0.107681827539128,20,68,150,30,88,180,5.19295685089021,1,FALSE,0,0
"1480","SLP",2,45,50,"1",2014,47,80,37,60,47,1,2015,0,NA,"1",59,61,46,0,0,1,3,486265.135700589,10.5029153850896,10.6768759406295,0.0164274014718084,47,60,0,0,107,0,NA,0,FALSE,0,0
"1481","SLP",2,45,50,"1",2015,59,61,46,0,0,1,2016,0,NA,"1",58,40,28,34,10,0.5,3,486265.135700589,10.6768759406295,9.74135021089696,-0.0917005424232831,0,0,20,68,0,88,4.47733681447821,1,FALSE,0,0
"1482","SLP",2,45,50,"3",2016,71,132,120,70,215,1,2017,0,NA,"1",74,106,103,7,69,0.25,3,486265.135700589,12.5927967784711,12.2620564116073,-0.0266153163829186,215,70,276,28,285,304,5.71702770140622,1,FALSE,0,0
"1483","SLP",2,45,50,"3",2015,66,120,118,0,0,1,2016,0,NA,"1",71,132,120,70,215,1,3,486265.135700589,12.4076543453355,12.5927967784711,0.0148113981527982,0,0,215,70,0,285,5.65248918026865,1,FALSE,0,0
"1484","SLP",2,450,450,"6",2015,30,31,28,0,0,1,2016,0,NA,"1",24,32,25,0,0,1,0,0,8.8272123323839,8.52248879407727,-0.0351308504583132,0,0,0,0,0,0,NA,0,FALSE,0,0
"1485","SLP",2,450,450,"6",2014,18,24,16,0,0,1,2015,0,NA,"1",30,31,28,0,0,1,0,0,7.50083754654529,8.8272123323839,0.162824573444021,0,0,0,0,0,0,NA,0,FALSE,0,0
"1486","SLP",2,450,450,"6",2016,24,32,25,0,0,1,2017,0,NA,"1",33,38,29,4,0,1,0,0,8.52248879407727,9.16121278724074,0.0722701601099511,0,0,0,4,0,4,1.38629436111989,1,FALSE,0,0
"1487","SLP",2,455,450,"3",2016,64,94,77,79,21,0.25,2017,0,NA,"1",71,107,67,34,96,0.125,4,383374.311104094,11.7058065235448,11.8000245669556,0.00801661065568204,84,316,768,272,400,1040,6.94697599213542,1,FALSE,0,0
"1488","SLP",2,455,450,"4",2014,78,100,95,82,150,1,2015,0,NA,"1",100,117,87,1,0,1,4,383374.311104094,12.1755791403396,12.4930754755018,0.0257422930224132,150,82,0,1,232,1,0,1,FALSE,0,0
"1489","SLP",2,455,450,"4",2015,100,117,87,1,0,1,2016,0,NA,"1",122,148,112,62,51,0.125,4,383374.311104094,12.4930754755018,13.1795554258539,0.0534922686835912,0,1,408,496,1,904,6.80682936039218,1,FALSE,0,0
"1490","SLP",2,455,450,"1",2016,63,88,87,68,33,0.25,2017,0,NA,"1",70,99,94,43,124,0.125,4,383374.311104094,11.7462028955857,12.0467331105154,0.0252634814779027,132,272,992,344,404,1336,7.19743535409659,1,FALSE,0,0
"1491","SLP",2,455,450,"2",2014,66,76,75,50,39,0.5,2015,0,NA,"1",84,88,88,0,0,1,4,383374.311104094,11.4976994319105,12.0453136638611,0.0465287107715482,78,100,0,0,178,0,NA,0,FALSE,0,0
"1492","SLP",2,455,450,"4",2016,122,148,112,62,51,0.125,2017,0,NA,"1",127,163,127,33,298,0.25,4,383374.311104094,13.1795554258539,13.4419476097853,0.019713438500339,408,496,1192,132,904,1324,7.18841273649695,1,FALSE,0,0
"1493","SLP",2,455,450,"1",2015,55,79,74,0,0,1,2016,0,NA,"1",63,88,87,68,33,0.25,4,383374.311104094,11.3406693669651,11.7462028955857,0.0351347069141288,0,0,132,272,0,404,6.00141487796115,1,FALSE,0,0
"1494","SLP",2,455,450,"2",2016,92,107,96,70,22,0.125,2017,0,NA,"1",106,112,100,26,222,0.125,4,383374.311104094,12.4187888390402,12.6469313874567,0.0182040529152934,176,560,1776,208,736,1984,7.59287028784482,1,FALSE,0,0
"1495","SLP",2,455,450,"1",2014,45,66,61,41,83,1,2015,0,NA,"1",55,79,74,0,0,1,4,383374.311104094,10.7670143320315,11.3406693669651,0.0519080916868906,83,41,0,0,124,0,NA,0,FALSE,0,0
"1496","SLP",2,455,450,"3",2015,60,82,82,0,0,1,2016,0,NA,"1",64,94,77,79,21,0.25,4,383374.311104094,11.567606292812,11.7058065235448,0.011876372084096,0,0,84,316,0,400,5.99146454710798,1,FALSE,0,0
"1497","SLP",2,455,450,"3",2014,49,77,44,55,62,1,2015,0,NA,"1",60,82,82,0,0,1,4,383374.311104094,10.679638589944,11.567606292812,0.0798696376084824,62,55,0,0,117,0,NA,0,FALSE,0,0
"1498","SLP",2,455,450,"2",2015,84,88,88,0,0,1,2016,0,NA,"1",92,107,96,70,22,0.125,4,383374.311104094,12.0453136638611,12.4187888390402,0.0305348780356374,0,0,176,560,0,736,6.60123011872888,1,FALSE,0,0
"1499","SLP",2,460,450,"5",2016,73,79,56,38,75,0.5,2017,0,NA,"1",81,88,79,22,126,0.25,1,29764.7577970487,11.345082220412,11.9010570576791,0.047842859061531,150,76,504,88,226,592,6.38350663488401,1,FALSE,0,0
"1500","SLP",2,460,450,"5",2015,58,75,54,0,0,1,2016,0,NA,"1",73,79,56,38,75,0.5,1,29764.7577970487,11.0267384067084,11.345082220412,0.0284612779713873,0,0,150,76,0,226,5.42053499927229,1,FALSE,0,0
"1501","SLP",2,460,450,"5",2014,41,59,47,9,40,1,2015,0,NA,"1",58,75,54,0,0,1,1,29764.7577970487,10.3010803483815,11.0267384067084,0.0680743095883658,40,9,0,0,49,0,NA,0,FALSE,0,0
"1502","SLP",2,5,0,"10",2014,101,122,88,0,37,1,2015,0,NA,"1",107,113,89,10,12,1,9,2027063.7032433,12.5563016121141,12.5486762589678,-0.000607477403086421,37,0,12,10,37,22,3.09104245335832,1,FALSE,0,0
"1503","SLP",2,5,0,"8",2014,109,133,99,0,21,1,2015,0,NA,"1",109,129,83,5,4,1,9,2027063.7032433,12.8366400966469,12.6298241304488,-0.0162425777843174,21,0,4,5,21,9,2.19722457733622,1,FALSE,0,0
"1504","SLP",2,5,0,"10",2016,108,112,90,6,142,0.25,2017,0,NA,"1",112,117,104,22,16,0.25,9,2027063.7032433,12.560263004811,12.7848869412956,0.0177256649354907,568,24,64,88,592,152,5.02388052084628,1,FALSE,0,0
"1505","SLP",2,5,0,"9",2015,68,101,75,5,1,1,2016,0,NA,"1",74,114,72,36,78,0.5,9,2027063.7032433,11.8119395716151,11.9767528966761,0.0138566642436202,1,5,156,72,6,228,5.42934562895444,1,FALSE,0,0
"1506","SLP",2,5,0,"8",2015,109,129,83,5,4,1,2016,0,NA,"1",111,131,84,2,156,0.25,9,2027063.7032433,12.6298241304488,12.6753675594182,0.00359953630873644,4,5,624,8,9,632,6.44888939414686,1,FALSE,0,0
"1507","SLP",2,5,0,"9",2016,74,114,72,36,78,0.5,2017,0,NA,"1",70,116,67,4,10,0.5,9,2027063.7032433,11.9767528966761,11.8666012886081,-0.00923967247745727,156,72,20,8,228,28,3.3322045101752,1,FALSE,0,0
"1508","SLP",2,5,0,"8",2016,111,131,84,2,156,0.25,2017,0,NA,"1",108,117,92,2,19,0.25,9,2027063.7032433,12.6753675594182,12.6259169750324,-0.00390894361785099,624,8,76,8,632,84,4.43081679884331,1,FALSE,0,0
"1509","SLP",2,5,0,"9",2014,95,91,71,0,3,1,2015,0,NA,"1",68,101,75,5,1,1,9,2027063.7032433,11.9872395112201,11.8119395716151,-0.0147318619181029,3,0,1,5,3,6,1.79175946922805,1,FALSE,0,0
"1510","SLP",2,5,0,"10",2015,107,113,89,10,12,1,2016,0,NA,"1",108,112,90,6,142,0.25,9,2027063.7032433,12.5486762589678,12.560263004811,0.000922918052723265,12,10,568,24,22,592,6.38350663488401,1,FALSE,0,0
"1511","SLP",2,50,50,"5",2016,43,65,65,29,68,1,2017,0,NA,"1",45,70,67,0,2,1,2,76758.7951045472,10.7697978915462,10.919673587272,0.0138203534754804,68,29,2,0,97,2,0.693147180559945,1,FALSE,0,0
"1512","SLP",2,50,50,"4",2014,44,71,71,42,50,1,2015,0,NA,"1",55,79,78,0,0,1,2,76758.7951045472,10.9693726240623,11.3933131004505,0.0379195306625326,50,42,0,0,92,0,NA,0,FALSE,0,0
"1513","SLP",2,50,50,"5",2014,31,49,47,10,5,1,2015,0,NA,"1",41,57,56,0,0,1,2,76758.7951045472,9.83577834036723,10.4417982613354,0.059790226322205,5,10,0,0,15,0,NA,0,FALSE,0,0
"1514","SLP",2,50,50,"2",2014,60,109,89,42,23,0.5,2015,0,NA,"1",71,133,93,10,18,1,2,76758.7951045472,11.9341520502448,12.3454517344777,0.0338835046853712,46,84,18,10,130,28,3.3322045101752,1,FALSE,0,0
"1515","SLP",2,50,50,"4",2016,49,85,82,47,56,0.25,2017,0,NA,"1",55,80,87,12,13,0.5,2,76758.7951045472,11.4010140379266,11.5150911746223,0.00995614900174857,224,188,26,24,412,50,3.91202300542815,1,FALSE,0,0
"1516","SLP",2,50,50,"4",2015,55,79,78,0,0,1,2016,0,NA,"1",49,85,82,47,56,0.25,2,76758.7951045472,11.3933131004505,11.4010140379266,0.000675688974923982,0,0,224,188,0,412,6.02102334934953,1,FALSE,0,0
"1517","SLP",2,50,50,"2",2015,71,133,93,10,18,1,2016,0,NA,"1",72,125,112,25,79,0.125,2,76758.7951045472,12.3454517344777,12.4833019636749,0.0111041937357816,18,10,632,200,28,832,6.72383244082121,1,FALSE,0,0
"1518","SLP",2,50,50,"5",2015,41,57,56,0,0,1,2016,0,NA,"1",43,65,65,29,68,1,2,76758.7951045472,10.4417982613354,10.7697978915462,0.0309289102430848,0,0,68,29,0,97,4.57471097850338,1,FALSE,0,0
"1519","SLP",2,50,50,"2",2016,72,125,112,25,79,0.125,2017,0,NA,"1",75,143,119,12,110,0.125,2,76758.7951045472,12.4833019636749,12.7192794729691,0.018727002732029,632,200,880,96,832,976,6.88346258641309,1,FALSE,0,0
"1520","SLP",2,75,50,"7s",2016,7,5,3,0,0,1,2017,0,NA,"1",11,6,4,0,0,1,0,0,3.31378358621892,4.23577233920772,0.245475068028689,0,0,0,0,0,0,NA,0,FALSE,0,1
"1521","SLP",2,75,50,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",7,5,3,0,0,1,0,0,NA,3.31378358621892,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"1522","SLP",2,80,50,"2s1",2016,5.5,6.5,5,0,0,1,2017,0,NA,"1",8,10,5.5,0,0,1,1,712518.449821921,3.84581141763552,4.74659796297371,0.210443530530039,0,0,0,0,0,0,NA,0,FALSE,0,1
"1523","SLP",2,80,50,"2s1",2015,7,2,1,0,0,1,2016,0,NA,"1",5.5,6.5,5,0,0,1,1,712518.449821921,1.29888056567666,3.84581141763552,1.08548182240891,0,0,0,0,0,0,NA,0,FALSE,0,1
"1524","SLP",2,80,50,"2s1",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"",7,2,1,0,0,1,1,712518.449821921,NA,1.29888056567666,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"1525","SLP",2,85,50,"6s",2016,9,11,8,0,0,1,2017,0,NA,"1",14,16,8,0,0,1,2,2080818.97154009,5.33438462787583,6.15091082959628,0.142426641352488,0,0,0,0,0,0,NA,0,FALSE,0,2
"1526","SLP",2,85,50,"8s",2016,8,8,8,0,0,1,2017,0,NA,"1",11,12,7,1,1,1,2,2080818.97154009,4.89814786110091,5.48853530770308,0.113804281026948,0,0,1,1,0,2,0.693147180559945,1,FALSE,0,2
"1527","SLP",2,85,50,"8s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",8,8,8,0,0,1,2,2080818.97154009,NA,4.89814786110091,NA,NA,NA,0,0,NA,0,NA,0,FALSE,2,2
"1528","SLP",2,85,50,"6s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",9,11,8,0,0,1,2,2080818.97154009,NA,5.33438462787583,NA,NA,NA,0,0,NA,0,NA,0,FALSE,2,2
