Capture.event,Sex.Stage,SL,mass0,hindex,surv,mass1,offspring
20,F,NA,0.204,NA,1,0.24,0
20,F,NA,0.225,0.663,1,0.24,0
20,F,NA,0.234,NA,1,0.24,0
20,F,NA,0.238,NA,1,0.24,0
20,F,NA,0.251,NA,1,0.24,0
20,F,NA,0.211,NA,1,0.241,0
20,F,NA,0.254,NA,1,0.241,0
20,F,NA,0.267,NA,1,0.241,0
20,F,NA,0.226,NA,1,0.242,0
20,F,NA,0.226,0.584,1,0.242,0
20,F,NA,0.228,NA,1,0.245,0
20,F,NA,0.243,NA,1,0.246,0
20,F,NA,0.255,NA,1,0.247,0
20,F,NA,0.26,0.767,1,0.247,0
20,F,NA,0.249,NA,1,0.248,0
20,F,NA,0.213,NA,1,0.249,0
20,F,NA,0.2485,NA,1,0.249,0
20,F,NA,0.257,NA,1,0.249,0
20,F,NA,0.222,NA,1,0.25,0
20,F,NA,0.248,NA,1,0.25,0
20,F,NA,0.246,NA,1,0.251,0
20,F,NA,0.224,NA,1,0.252,0
20,F,NA,0.238,NA,1,0.252,0
20,F,NA,0.238,NA,1,0.252,0
20,F,NA,0.248,NA,1,0.252,0
20,F,NA,0.219,NA,1,0.253,0
20,F,NA,0.229,NA,1,0.253,0
20,F,NA,0.203,NA,1,0.254,0
20,F,NA,0.2505,NA,1,0.254,0
20,F,NA,0.255,NA,1,0.254,0
20,F,NA,0.262,NA,1,0.254,0
20,F,NA,0.27,NA,1,0.254,0
20,F,NA,0.271,NA,1,0.254,0
20,F,NA,0.252,NA,1,0.255,0
20,F,NA,0.255,NA,1,0.255,0
20,F,NA,0.268,NA,1,0.255,0
20,F,NA,0.269,NA,1,0.255,0
20,F,NA,0.255,NA,1,0.258,0
20,F,NA,0.259,NA,1,0.258,0
20,F,NA,0.266,NA,1,0.258,0
20,F,NA,0.264,NA,1,0.26,0
20,F,NA,0.2345,NA,1,0.261,0
20,F,NA,0.25,NA,1,0.261,0
20,F,NA,0.237,NA,1,0.262,0
20,F,NA,0.26,0.216,1,0.262,0
20,F,NA,0.243,NA,1,0.263,0
20,F,NA,0.249,NA,1,0.263,0
20,F,NA,0.272,0.549,1,0.263,0
20,F,NA,0.279,NA,1,0.263,0
20,F,NA,0.277,NA,1,0.264,0
20,F,NA,0.283,0,1,0.264,0
20,F,NA,0.288,NA,1,0.264,0
20,F,NA,0.252,0.419,1,0.265,0
20,F,NA,0.279,0.349,1,0.265,0
20,F,NA,0.295,NA,1,0.265,0
20,F,NA,0.331,NA,1,0.266,0
20,F,NA,0.218,NA,1,0.267,0
20,F,NA,0.242,0.098,1,0.267,0
20,F,NA,0.272,NA,1,0.267,0
20,F,NA,0.259,NA,1,0.268,0
20,F,NA,0.272,0.344,1,0.269,0
20,F,NA,0.273,NA,1,0.269,0
20,F,NA,0.281,NA,1,0.269,0
20,F,NA,0.258,0.416,1,0.27,0
20,F,NA,0.2595,NA,1,0.271,0
20,F,NA,0.246,NA,1,0.272,0
20,F,NA,0.264,NA,1,0.272,0
20,F,NA,0.2395,NA,1,0.273,0
20,F,NA,0.258,NA,1,0.274,0
20,F,NA,0.269,0,1,0.274,0
20,F,NA,0.271,NA,1,0.274,0
20,F,NA,0.273,NA,1,0.274,0
20,F,NA,0.282,NA,1,0.274,0
20,F,NA,0.251,0.351,1,0.2745,0
20,F,NA,0.226,NA,1,0.275,0
20,F,NA,0.274,NA,1,0.275,0
20,F,NA,0.274,0.385,1,0.275,0
20,F,NA,0.292,NA,1,0.275,0
20,F,NA,0.265,NA,1,0.276,0
20,F,NA,0.269,0,1,0.276,0
20,F,NA,0.273,NA,1,0.276,0
20,F,NA,0.267,NA,1,0.278,0
20,F,NA,0.272,NA,1,0.278,0
20,F,NA,0.28,NA,1,0.278,0
20,F,NA,0.295,0.209,1,0.278,0
20,F,NA,0.305,0,1,0.278,0
20,F,NA,0.297,0.433,1,0.279,0
20,F,NA,0.267,NA,1,0.28,0
20,F,NA,0.312,0.065,1,0.28,0
20,F,NA,0.256,0.634,1,0.281,0
20,F,NA,0.29,NA,1,0.281,0
20,F,NA,0.296,NA,1,0.282,0
20,F,NA,0.245,NA,1,0.283,0
20,F,NA,0.293,NA,1,0.283,0
20,F,NA,0.245,NA,1,0.284,0
20,F,NA,0.263,NA,1,0.284,0
20,F,NA,0.283,NA,1,0.285,0
20,F,NA,0.254,NA,1,0.287,0
20,F,NA,0.256,0.454,1,0.287,0
20,F,NA,0.2865,NA,1,0.287,0
20,F,NA,0.25,NA,1,0.288,0
20,F,NA,0.297,NA,1,0.288,0
20,F,NA,0.269,NA,1,0.289,0
20,F,NA,0.295,NA,1,0.289,0
20,F,NA,0.275,NA,1,0.29,0
20,F,NA,0.275,NA,1,0.29,0
20,F,NA,0.367,NA,1,0.29,0
20,F,NA,0.316,NA,1,0.291,0
20,F,NA,0.268,0.335,1,0.292,0
20,F,NA,0.287,NA,1,0.292,0
20,F,NA,0.3,0.477,1,0.292,0
20,F,NA,0.264,NA,1,0.293,0
20,F,NA,0.27,NA,1,0.293,0
20,F,NA,0.304,NA,1,0.293,0
20,F,NA,0.279,0,1,0.294,0
20,F,NA,0.313,NA,1,0.294,0
20,F,NA,0.329,NA,1,0.294,0
20,F,NA,0.249,NA,1,0.295,0
20,F,NA,0.261,0.398,1,0.295,0
20,F,NA,0.27,NA,1,0.296,0
20,F,NA,0.294,NA,1,0.296,0
20,F,NA,0.304,NA,1,0.296,0
20,F,NA,0.317,NA,1,0.297,0
20,F,NA,0.274,NA,1,0.298,0
20,F,NA,0.305,NA,1,0.298,0
20,F,NA,0.387,NA,1,0.298,0
20,F,NA,0.295,NA,1,0.299,0
20,F,NA,0.3,NA,1,0.299,0
20,F,NA,0.322,0.375,1,0.299,0
20,F,NA,0.258,NA,1,0.3,0
20,F,NA,0.285,NA,1,0.3,0
20,F,NA,0.213,NA,1,0.301,0
20,F,NA,0.215,NA,1,0.302,0
20,F,NA,0.25,NA,1,0.302,0
20,F,NA,0.301,NA,1,0.302,0
20,F,NA,0.312,NA,1,0.302,0
20,F,NA,0.304,0.351,1,0.303,0
20,F,NA,0.308,0.347,1,0.304,0
20,F,NA,0.257,NA,1,0.305,0
20,F,NA,0.284,NA,1,0.305,0
20,F,NA,0.289,NA,1,0.305,0
20,F,NA,0.299,0.51,1,0.305,0
20,F,NA,0.303,0.162,1,0.305,0
20,F,NA,0.324,0.194,1,0.305,0
20,F,NA,0.26,NA,1,0.307,0
20,F,NA,0.264,0.57,1,0.307,0
20,F,NA,0.316,0.423,1,0.307,0
20,F,NA,0.308,NA,1,0.308,0
20,F,NA,0.288,NA,1,0.309,0
20,F,NA,0.307,NA,1,0.309,0
20,F,NA,0.316,NA,1,0.309,0
20,F,NA,0.289,0.398,1,0.31,0
20,F,NA,0.297,0.651,1,0.31,0
20,F,NA,0.304,0.322,1,0.312,0
20,F,NA,0.313,NA,1,0.312,0
20,F,NA,0.318,0,1,0.312,0
20,F,NA,0.321,0.369,1,0.312,0
20,F,NA,0.32,NA,1,0.313,0
20,F,NA,0.313,NA,1,0.314,0
20,F,NA,0.318,NA,1,0.314,0
20,F,NA,0.336,NA,1,0.314,0
20,F,NA,0.301,NA,1,0.315,0
20,F,NA,0.325,0,1,0.315,0
20,F,NA,0.326,0.604,1,0.315,0
20,F,NA,0.344,NA,1,0.315,0
20,F,NA,0.323,0,1,0.316,0
20,F,NA,0.31,0.396,1,0.317,0
20,F,NA,0.319,NA,1,0.317,0
20,F,NA,0.339,0.268,1,0.317,0
20,F,NA,0.302,NA,1,0.32,0
20,F,NA,0.324,0.597,1,0.32,0
20,F,NA,0.32,NA,1,0.321,0
20,F,NA,0.318,NA,1,0.322,0
20,F,NA,0.328,0.356,1,0.322,0
20,F,NA,0.334,NA,1,0.322,0
20,F,NA,0.362,0.316,1,0.323,0
20,F,NA,0.251,NA,1,0.324,0
20,F,NA,0.311,NA,1,0.325,0
20,F,NA,0.315,NA,1,0.3255,0
20,F,NA,0.35,0.328,1,0.326,0
20,F,NA,0.382,NA,1,0.327,0
20,F,NA,0.318,NA,1,0.328,0
20,F,NA,0.331,NA,1,0.328,0
20,F,NA,0.3165,NA,1,0.329,0
20,F,NA,0.324,0.373,1,0.329,0
20,F,NA,0.28,NA,1,0.33,0
20,F,NA,0.305,0.427,1,0.33,0
20,F,NA,0.353,NA,1,0.33,0
20,F,NA,0.341,0.512,1,0.332,0
20,F,NA,0.304,NA,1,0.333,0
20,F,NA,0.353,NA,1,0.333,0
20,F,NA,0.249,NA,1,0.335,0
20,F,NA,0.296,NA,1,0.335,0
20,F,NA,0.301,NA,1,0.335,0
20,F,NA,0.329,NA,1,0.335,0
20,F,NA,0.353,0.623,1,0.335,0
20,F,NA,0.298,NA,1,0.336,0
20,F,NA,0.3375,NA,1,0.337,0
20,F,NA,0.352,NA,1,0.337,0
20,F,NA,0.359,NA,1,0.337,0
20,F,NA,0.337,0.396,1,0.338,0
20,F,NA,0.34,NA,1,0.338,0
20,F,NA,0.345,NA,1,0.338,0
20,F,NA,0.31,0.345,1,0.34,0
20,F,NA,0.338,NA,1,0.34,0
20,F,NA,0.345,NA,1,0.342,0
20,F,NA,0.351,NA,1,0.343,0
20,F,NA,0.354,NA,1,0.343,0
20,F,NA,0.364,NA,1,0.343,0
20,F,NA,0.218,NA,1,0.344,0
20,F,NA,0.273,NA,1,0.344,0
20,F,NA,0.287,0.769,1,0.345,0
20,F,NA,0.313,0.67,1,0.345,0
20,F,NA,0.34,NA,1,0.3455,0
20,F,NA,0.328,NA,1,0.346,0
20,F,NA,0.35,NA,1,0.346,0
20,F,NA,0.381,NA,1,0.346,0
20,F,NA,0.337,0.592,1,0.347,0
20,F,NA,0.339,NA,1,0.349,0
20,F,NA,0.386,NA,1,0.35,0
20,F,NA,0.343,NA,1,0.352,0
20,F,NA,0.348,NA,1,0.352,0
20,F,NA,0.355,NA,1,0.352,0
20,F,NA,0.373,NA,1,0.352,0
20,F,NA,0.325,NA,1,0.355,0
20,F,NA,0.337,0.417,1,0.355,0
20,F,NA,0.363,NA,1,0.355,0
20,F,NA,0.37,NA,1,0.355,0
20,F,NA,0.362,0.448,1,0.356,0
20,F,NA,0.367,0.749,1,0.356,0
20,F,NA,0.3285,NA,1,0.357,0
20,F,NA,0.358,0.398,1,0.358,0
20,F,NA,0.356,NA,1,0.359,0
20,F,NA,0.344,NA,1,0.36,0
20,F,NA,0.352,NA,1,0.361,0
20,F,NA,0.397,NA,1,0.361,0
20,F,NA,0.3265,NA,1,0.363,0
20,F,NA,0.341,0.348,1,0.363,0
20,F,NA,0.343,NA,1,0.363,0
20,F,NA,0.364,NA,1,0.363,0
20,F,NA,0.384,0,1,0.363,0
20,F,NA,0.349,NA,1,0.364,0
20,F,NA,0.353,NA,1,0.366,0
20,F,NA,0.356,NA,1,0.366,0
20,F,NA,0.372,NA,1,0.366,0
20,F,NA,0.357,0.671,1,0.367,0
20,F,NA,0.369,NA,1,0.368,0
20,F,NA,0.367,NA,1,0.369,0
20,F,NA,0.367,NA,1,0.37,0
20,F,NA,0.375,0,1,0.37,0
20,F,NA,0.415,NA,1,0.37,0
20,F,NA,0.3355,NA,1,0.371,0
20,F,NA,0.391,NA,1,0.371,0
20,F,NA,0.358,NA,1,0.372,0
20,F,NA,0.374,NA,1,0.373,0
20,F,NA,0.353,0.379,1,0.374,0
20,F,NA,0.216,0.334,1,0.375,0
20,F,NA,0.384,NA,1,0.375,0
20,F,NA,0.378,NA,1,0.376,0
20,F,NA,0.319,0,1,0.378,0
20,F,NA,0.362,NA,1,0.378,0
20,F,NA,0.369,NA,1,0.378,0
20,F,NA,0.381,NA,1,0.379,0
20,F,NA,0.343,0.574,1,0.38,0
20,F,NA,0.28,NA,1,0.381,0
20,F,NA,0.403,NA,1,0.381,0
20,F,NA,0.345,0.456,1,0.382,0
20,F,NA,0.3545,NA,1,0.382,0
20,F,NA,0.388,NA,1,0.383,0
20,F,NA,0.294,NA,1,0.384,0
20,F,NA,0.383,NA,1,0.384,0
20,F,NA,0.433,NA,1,0.386,0
20,F,NA,0.425,0.487,1,0.39,0
20,F,NA,0.415,NA,1,0.392,0
20,F,NA,0.406,NA,1,0.394,0
20,F,NA,0.347,NA,1,0.395,0
20,F,NA,0.371,0.688,1,0.396,0
20,F,NA,0.414,0.646,1,0.396,0
20,F,NA,0.559,NA,1,0.396,0
20,F,NA,0.398,0.351,1,0.397,0
20,F,NA,0.413,NA,1,0.398,0
20,F,NA,0.388,NA,1,0.4,0
20,F,NA,0.399,0.212,1,0.4,0
20,F,NA,0.414,NA,1,0.4,0
20,F,NA,0.41,NA,1,0.401,0
20,F,NA,0.411,NA,1,0.401,0
20,F,NA,0.3755,NA,1,0.402,0
20,F,NA,0.386,NA,1,0.402,0
20,F,NA,0.348,NA,1,0.403,0
20,F,NA,0.363,NA,1,0.403,0
20,F,NA,0.382,NA,1,0.404,0
20,F,NA,0.275,NA,1,0.406,0
20,F,NA,0.397,NA,1,0.407,0
20,F,NA,0.411,NA,1,0.407,0
20,F,NA,0.376,NA,1,0.409,0
20,F,NA,0.435,0.148,1,0.409,0
20,F,NA,0.446,0.408,1,0.409,0
20,F,NA,0.404,NA,1,0.411,0
20,F,NA,0.489,NA,1,0.411,0
20,F,NA,0.393,NA,1,0.412,0
20,F,NA,0.42,NA,1,0.412,0
20,F,NA,0.438,NA,1,0.413,0
20,F,NA,0.496,NA,1,0.413,0
20,F,NA,0.392,NA,1,0.414,0
20,F,NA,0.394,NA,1,0.414,0
20,F,NA,0.414,NA,1,0.414,0
20,F,NA,0.441,NA,1,0.417,0
20,F,NA,0.407,0.324,1,0.418,0
20,F,NA,0.413,NA,1,0.419,0
20,F,NA,0.419,0.39,1,0.421,0
20,F,NA,0.352,NA,1,0.424,0
20,F,NA,0.432,NA,1,0.424,0
20,F,NA,0.424,0.418,1,0.425,0
20,F,NA,0.398,NA,1,0.427,0
20,F,NA,0.429,NA,1,0.427,0
20,F,NA,0.414,NA,1,0.428,0
20,F,NA,0.454,0.452,1,0.434,0
20,F,NA,0.4095,NA,1,0.435,0
20,F,NA,0.44,NA,1,0.437,0
20,F,NA,0.445,NA,1,0.439,0
20,F,NA,0.444,NA,1,0.441,0
20,F,NA,0.414,NA,1,0.444,0
20,F,NA,0.425,NA,1,0.444,0
20,F,NA,0.452,0.286,1,0.444,0
20,F,NA,0.43,NA,1,0.448,0
20,F,NA,0.444,NA,1,0.451,0
20,F,NA,0.46,NA,1,0.453,0
20,F,NA,0.37,0.267,1,0.455,0
20,F,NA,0.48,0.499,1,0.456,0
20,F,NA,0.487,NA,1,0.458,0
20,F,NA,0.521,NA,1,0.465,0
20,F,NA,0.498,NA,1,0.469,0
20,F,NA,0.492,NA,1,0.47,0
20,F,NA,0.525,NA,1,0.47,0
20,F,NA,0.491,0.667,1,0.471,0
20,F,NA,0.44,NA,1,0.474,0
20,F,NA,0.394,0.359,1,0.476,0
20,F,NA,0.448,0.264,1,0.476,0
20,F,NA,0.466,NA,1,0.477,0
20,F,NA,0.507,NA,1,0.478,0
20,F,NA,0.429,0.185,1,0.483,0
20,F,NA,0.519,NA,1,0.486,0
20,F,NA,0.458,NA,1,0.487,0
20,F,NA,0.4185,NA,1,0.488,0
20,F,NA,0.501,NA,1,0.492,0
20,F,NA,0.4755,NA,1,0.493,0
20,F,NA,0.479,NA,1,0.493,0
20,F,NA,0.469,NA,1,0.4935,0
20,F,NA,0.493,NA,1,0.498,0
20,F,NA,0.517,0.331,1,0.504,0
20,F,NA,0.51,NA,1,0.507,0
20,F,NA,0.484,NA,1,0.513,0
20,F,NA,0.537,NA,1,0.52,0
20,F,NA,0.493,NA,1,0.524,0
20,F,NA,0.55,0.553,1,0.53,0
20,F,NA,0.457,NA,1,0.5305,0
20,F,NA,0.509,NA,1,0.531,0
20,F,NA,0.558,0.271,1,0.539,0
20,F,NA,0.527,NA,1,0.545,0
20,F,NA,0.559,0.8,1,0.548,0
20,F,NA,0.604,0.394,1,0.554,0
20,F,NA,0.572,NA,1,0.557,0
20,F,NA,0.534,NA,1,0.571,0
20,F,NA,0.526,NA,1,0.584,0
20,F,NA,0.555,NA,1,0.585,0
20,F,NA,0.632,NA,1,0.596,0
20,F,NA,0.649,NA,1,0.596,0
20,F,NA,0.579,NA,1,0.609,0
20,F,NA,0.648,0.405,1,0.658,0
20,F,NA,0.714,NA,1,0.72,0
20,F,NA,0.865,NA,1,0.803,0
20,F,NA,0.06,NA,1,NA,0
20,F,NA,0.064,NA,0,NA,0
20,I,NA,0.064,NA,0,NA,0
20,F,NA,0.065,NA,1,NA,0
20,F,NA,0.066,NA,0,NA,0
20,F,NA,0.067,NA,0,NA,0
20,F,NA,0.067,NA,0,NA,0
20,F,NA,0.068,NA,0,NA,0
20,F,NA,0.069,NA,1,NA,0
20,I,NA,0.07,NA,0,NA,0
20,I,NA,0.07,NA,0,NA,0
20,I,NA,0.07,NA,0,NA,0
20,I,NA,0.071,NA,0,NA,0
20,F,NA,0.074,NA,0,NA,0
20,I,NA,0.074,NA,0,NA,0
20,I,NA,0.074,NA,0,NA,0
20,F,NA,0.075,NA,0,NA,0
20,I,NA,0.075,NA,0,NA,0
20,F,NA,0.076,NA,0,NA,0
20,F,NA,0.08,NA,0,NA,0
20,F,NA,0.08,NA,0,NA,0
20,I,NA,0.08,NA,1,NA,0
20,I,NA,0.081,NA,0,NA,0
20,F,NA,0.083,NA,0,NA,0
20,F,NA,0.092,NA,0,NA,0
20,F,NA,0.092,NA,0,NA,0
20,I,NA,0.092,NA,0,NA,0
20,I,NA,0.093,NA,0,NA,0
20,I,NA,0.093,NA,0,NA,0
20,I,NA,0.095,NA,0,NA,0
20,F,NA,0.096,NA,0,NA,0
20,F,NA,0.096,0,0,NA,0
20,F,NA,0.1,NA,0,NA,0
20,F,NA,0.102,NA,0,NA,0
20,I,NA,0.104,NA,0,NA,0
20,I,NA,0.106,NA,0,NA,0
20,I,NA,0.109,NA,0,NA,0
20,F,NA,0.11,NA,0,NA,0
20,I,NA,0.11,NA,0,NA,0
20,F,NA,0.112,NA,0,NA,0
20,F,NA,0.12,NA,0,NA,0
20,F,NA,0.121,NA,0,NA,0
20,F,NA,0.126,NA,0,NA,0
20,F,NA,0.137,NA,0,NA,0
20,F,NA,0.137,NA,0,NA,0
20,F,NA,0.142,NA,0,NA,0
20,F,NA,0.148,0,0,NA,0
20,F,NA,0.151,NA,0,NA,0
20,F,NA,0.151,NA,1,NA,0
20,I,NA,0.153,NA,0,NA,0
20,F,NA,0.157,NA,0,NA,0
20,F,NA,0.168,NA,0,NA,0
20,F,NA,0.169,NA,0,NA,0
20,F,NA,0.171,NA,0,NA,0
20,I,NA,0.172,NA,0,NA,0
20,F,NA,0.182,NA,0,NA,0
20,F,NA,0.185,NA,0,NA,0
20,F,NA,0.19,NA,0,NA,0
20,F,NA,0.195,NA,0,NA,0
20,F,NA,0.197,NA,1,NA,0
20,F,NA,0.2,NA,0,NA,0
20,F,NA,0.202,NA,0,NA,0
20,F,NA,0.205,NA,0,NA,0
20,F,NA,0.205,NA,0,NA,0
20,F,NA,0.206,NA,0,NA,0
20,F,NA,0.206,NA,0,NA,0
20,F,NA,0.206,NA,0,NA,0
20,F,NA,0.208,NA,0,NA,0
20,F,NA,0.209,NA,0,NA,0
20,F,NA,0.212,NA,0,NA,0
20,F,NA,0.215,NA,0,NA,0
20,F,NA,0.217,NA,0,NA,0
20,F,NA,0.218,NA,0,NA,0
20,F,NA,0.218,0.057,0,NA,0
20,F,NA,0.222,NA,0,NA,0
20,F,NA,0.232,0,0,NA,0
20,F,NA,0.233,0,0,NA,0
20,F,NA,0.234,NA,0,NA,0
20,F,NA,0.236,NA,0,NA,0
20,F,NA,0.237,NA,0,NA,0
20,F,NA,0.239,NA,0,NA,0
20,F,NA,0.239,NA,0,NA,0
20,F,NA,0.24,NA,0,NA,0
20,F,NA,0.241,NA,0,NA,0
20,F,NA,0.242,NA,0,NA,0
20,F,NA,0.248,NA,0,NA,0
20,F,NA,0.25,NA,0,NA,0
20,F,NA,0.25,NA,0,NA,0
20,F,NA,0.252,NA,0,NA,0
20,F,NA,0.253,NA,0,NA,0
20,F,NA,0.255,NA,1,NA,0
20,F,NA,0.256,NA,0,NA,0
20,F,NA,0.257,NA,0,NA,0
20,F,NA,0.261,NA,0,NA,0
20,F,NA,0.264,NA,0,NA,0
20,F,NA,0.264,0,0,NA,0
20,F,NA,0.264,0.302,0,NA,0
20,F,NA,0.265,NA,0,NA,0
20,F,NA,0.267,NA,0,NA,0
20,F,NA,0.269,NA,0,NA,0
20,F,NA,0.269,NA,0,NA,0
20,F,NA,0.273,NA,0,NA,0
20,F,NA,0.275,NA,0,NA,0
20,F,NA,0.277,NA,0,NA,0
20,F,NA,0.28,NA,0,NA,0
20,F,NA,0.282,NA,0,NA,0
20,F,NA,0.287,NA,0,NA,0
20,F,NA,0.287,NA,0,NA,0
20,F,NA,0.289,0,0,NA,0
20,F,NA,0.292,NA,0,NA,0
20,F,NA,0.292,NA,0,NA,0
20,F,NA,0.294,NA,0,NA,0
20,F,NA,0.295,NA,0,NA,0
20,F,NA,0.296,0,0,NA,0
20,F,NA,0.297,NA,0,NA,0
20,F,NA,0.299,NA,0,NA,0
20,F,NA,0.301,NA,0,NA,0
20,F,NA,0.301,NA,0,NA,0
20,F,NA,0.301,NA,0,NA,0
20,F,NA,0.302,NA,0,NA,0
20,F,NA,0.304,0,0,NA,0
20,F,NA,0.305,0.45,0,NA,0
20,F,NA,0.305,0,0,NA,0
20,F,NA,0.311,NA,0,NA,0
20,F,NA,0.312,0,0,NA,0
20,F,NA,0.314,NA,0,NA,0
20,F,NA,0.315,NA,0,NA,0
20,F,NA,0.315,NA,0,NA,0
20,F,NA,0.317,NA,0,NA,0
20,F,NA,0.318,NA,0,NA,0
20,F,NA,0.321,NA,0,NA,0
20,F,NA,0.322,NA,0,NA,0
20,F,NA,0.324,0.472,0,NA,0
20,F,NA,0.328,NA,0,NA,0
20,F,NA,0.329,NA,0,NA,0
20,F,NA,0.331,0.265,0,NA,0
20,F,NA,0.331,NA,0,NA,0
20,F,NA,0.333,NA,0,NA,0
20,F,NA,0.335,NA,0,NA,0
20,F,NA,0.341,NA,0,NA,0
20,F,NA,0.343,NA,0,NA,0
20,F,NA,0.344,0.176,0,NA,0
20,F,NA,0.346,NA,0,NA,0
20,F,NA,0.348,NA,0,NA,0
20,F,NA,0.349,NA,0,NA,0
20,F,NA,0.35,NA,0,NA,0
20,F,NA,0.35,NA,0,NA,0
20,F,NA,0.352,NA,0,NA,0
20,F,NA,0.358,NA,0,NA,0
20,F,NA,0.359,0.547,0,NA,0
20,F,NA,0.363,NA,1,NA,0
20,F,NA,0.374,NA,0,NA,0
20,F,NA,0.375,0,0,NA,0
20,F,NA,0.375,NA,0,NA,0
20,F,NA,0.381,0.267,0,NA,0
20,F,NA,0.387,0,0,NA,0
20,F,NA,0.394,NA,0,NA,0
20,F,NA,0.399,NA,0,NA,0
20,F,NA,0.404,NA,0,NA,0
20,F,NA,0.405,0.274,0,NA,0
20,F,NA,0.405,NA,0,NA,0
20,F,NA,0.42,NA,0,NA,0
20,F,NA,0.424,NA,0,NA,0
20,F,NA,0.427,NA,0,NA,0
20,F,NA,0.437,0,0,NA,0
20,F,NA,0.441,NA,0,NA,0
20,F,NA,0.443,0.276,0,NA,0
20,F,NA,0.448,NA,0,NA,0
20,F,NA,0.459,NA,0,NA,0
20,F,NA,0.477,0.428,0,NA,0
20,F,NA,0.482,NA,0,NA,0
20,F,NA,0.499,NA,0,NA,0
20,F,NA,0.551,NA,0,NA,0
20,F,NA,0.558,NA,0,NA,0
20,F,NA,0.59,NA,0,NA,0
20,F,NA,0.633,NA,0,NA,0
21,I,NA,0.052,NA,1,0.075,0
21,I,NA,0.076,NA,1,0.078,0
21,F,NA,0.058,NA,1,0.085,0
21,I,NA,0.068,NA,1,0.0875,0
21,F,NA,0.056,NA,1,0.0905,0
21,F,NA,0.046,NA,1,0.091,0
21,F,NA,0.058,NA,1,0.091,0
21,I,NA,0.054,NA,1,0.093,0
21,F,NA,0.059,NA,1,0.094,0
21,F,NA,0.063,NA,1,0.094,0
21,I,NA,0.065,NA,1,0.095,0
21,F,NA,0.068,NA,1,0.095,0
21,F,NA,0.059,NA,1,0.096,0
21,I,NA,0.068,NA,1,0.096,0
21,F,NA,0.057,NA,1,0.098,0
21,F,NA,0.0895,NA,1,0.104,0
21,I,NA,0.108,NA,1,0.105,0
21,I,NA,0.07,NA,1,0.106,0
21,F,NA,0.091,NA,1,0.106,0
21,I,NA,0.065,NA,1,0.107,0
21,F,NA,0.08,NA,1,0.113,0
21,F,NA,0.108,NA,1,0.115,0
21,F,NA,0.076,NA,1,0.118,0
21,F,NA,0.082,NA,1,0.118,0
21,F,NA,0.066,NA,1,0.119,0
21,F,NA,0.081,NA,1,0.119,0
21,F,NA,0.084,NA,1,0.119,0
21,I,NA,0.1,NA,1,0.12,0
21,F,NA,0.197,NA,1,0.123,0
21,F,NA,0.065,NA,1,0.124,0
21,I,NA,0.069,NA,1,0.126,0
21,F,NA,0.102,NA,1,0.126,0
21,I,NA,0.098,NA,1,0.127,0
21,F,NA,0.1,NA,1,0.127,0
21,I,NA,0.113,NA,1,0.129,0
21,F,NA,0.089,NA,1,0.13,0
21,F,NA,0.129,NA,1,0.13,0
21,F,NA,0.133,NA,1,0.13,0
21,F,NA,0.083,NA,1,0.131,0
21,F,NA,0.087,NA,1,0.131,0
21,F,NA,0.089,NA,1,0.132,0
21,F,NA,0.091,NA,1,0.132,0
21,F,NA,0.103,NA,1,0.132,0
21,F,NA,0.113,NA,1,0.132,0
21,F,NA,0.114,NA,1,0.133,0
21,F,NA,0.096,NA,1,0.135,0
21,F,NA,0.137,NA,1,0.135,0
21,F,NA,0.055,NA,1,0.136,0
21,F,NA,0.087,NA,1,0.136,0
21,F,NA,0.103,NA,1,0.136,0
21,F,NA,0.135,NA,1,0.137,0
21,F,NA,0.102,NA,1,0.138,0
21,F,NA,0.127,NA,1,0.138,0
21,F,NA,0.149,NA,1,0.138,0
21,F,NA,0.074,NA,1,0.14,0
21,F,NA,0.141,NA,1,0.141,0
21,F,NA,0.1165,NA,1,0.143,0
21,F,NA,0.125,NA,1,0.143,0
21,F,NA,0.131,NA,1,0.143,0
21,F,NA,0.142,NA,1,0.143,0
21,F,NA,0.153,0,1,0.145,0
21,F,NA,0.131,NA,1,0.147,0
21,F,NA,0.097,NA,1,0.148,0
21,F,NA,0.111,NA,1,0.1485,0
21,I,NA,0.11,NA,1,0.149,0
21,F,NA,0.114,NA,1,0.149,0
21,F,NA,0.127,NA,1,0.1505,0
21,F,NA,0.123,NA,1,0.151,0
21,F,NA,0.078,NA,1,0.152,0
21,F,NA,0.13,NA,1,0.152,0
21,F,NA,0.14,NA,1,0.155,0
21,F,NA,0.121,NA,1,0.156,0
21,F,NA,0.139,NA,1,0.156,0
21,F,NA,0.158,NA,1,0.156,0
21,F,NA,0.162,0,1,0.157,0
21,F,NA,0.153,NA,1,0.158,0
21,F,NA,0.16,NA,1,0.159,0
21,F,NA,0.108,NA,1,0.161,0
21,F,NA,0.165,NA,1,0.163,0
21,F,NA,0.125,NA,1,0.164,0
21,F,NA,0.146,NA,1,0.165,0
21,F,NA,0.103,NA,1,0.166,0
21,F,NA,0.1545,NA,1,0.166,0
21,F,NA,0.179,NA,1,0.166,0
21,F,NA,0.184,NA,1,0.169,0
21,F,NA,0.152,NA,1,0.171,0
21,F,NA,0.189,NA,1,0.171,0
21,F,NA,0.19,NA,1,0.172,0
21,F,NA,0.153,NA,1,0.174,0
21,F,NA,0.172,NA,1,0.174,0
21,F,NA,0.173,NA,1,0.175,0
