"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","age","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"2856",49.0971592229698,67.6334415006575,3.8938011761607,4.21410255748211,"1945","P10E1",14,0,0,0.259914698387715,0.00165204791655488,0.207788173622468,0.06318,"Control"
"2793",49.1490691930199,42.7419677239275,3.89485790832677,3.75518128823055,"1935","P10E1",4,0.229904529400117,0.0463426897951624,0.320150190796524,0.00458249671613406,0.0100328645566937,0.38804,"Control"
"18410",49.1894438116495,71.0457593799755,3.8956790438039,4.26332416775099,"2013","E1",7,0.293792294962679,0,2.46411158831356,0.437262751365169,2.23227799980944,0.03921,"ControlModern"
"4394",49.2812860317642,21.9104668670033,3.89754441530855,3.0869644617785,"1949","P1E1",9,0,0.000420296584379785,0.0264410559088202,0.00918766937780099,1.11931966644534e-05,0.2724,"Control"
"1566",49.5817653800901,97.3139651280795,3.90362313267121,4.57794250538921,"1930","P7E1",8,0,0,0,0.0880895748551568,3.31462815056794e-05,0,"Control"
"503",49.5837667545448,39.6040851883818,3.90366349698755,3.67893227426244,"1935","P1",6,0.0433267095549779,0,0,0.595045148240481,15.0733043785891,1.41891,"Control"
"13481",49.5906452815785,55.2138105464415,3.90380221274908,4.01121311304921,"2012","E1",2,0,0,0.279413443645331,0.00172422284270419,0.0450627805085051,0.52992,"No_shrub"
"917",49.6564740578849,30.1701696811097,3.90512877590574,3.40685367732187,"1935","P1",6,0,3.91895263650416e-05,0.0011975,0.232821220825762,8.706123590717,0,"Control"
"17091",49.779248051972,31.8670444478035,3.90759819140093,3.46157238637557,"2015","E1",5,0,0,0.0116675,0.216860654779561,2.21462363872667,0.00195,"No_shrub"
"1579",49.7817209419443,30.7341995907282,3.90764786729296,3.4253760277465,"1931","P7E1",9,0,0,0,0.00190607307056536,0.0207619498647856,0.04667,"Control"
"13551",49.8033286100195,203.184036585886,3.90808182135557,5.31411215250949,"2013","E1",3,0,0,0.664953560572267,1.07460689536181,1.58506189451034,0.00198,"No_shrub"
"4473",49.8451526647485,54.9029726739756,3.90892125325959,4.00556749411654,"1929","P1E1",7,3.62174795245437,1.61041896267773e-05,0,0.00287691817666829,0.000304606358370934,0.04678,"Control"
"9810",49.967655628007,86.949514870691,3.91137590866633,4.46532766137922,"2010","P7E1",4,0,0.120952114038913,0.115110832660287,0.00380628832746967,0.000435625,0.44478,"ControlModern"
"4410",50.0381413359837,53.991642358253,3.9127855413434,3.98882926344252,"1951","P1E1",29,0,0.67777704665606,0.373535060762833,0.00365703909453029,2.48836146495553e-05,0.37803,"Control"
"16771",50.1338101716275,54.8508030659109,3.91469563420454,4.00461682774279,"2013","E1",3,0,0,7.49999999999988e-06,0.872242056939261,1.74454237834138,0.00082,"No_shrub"
"4861",50.19742309692,52.7813363744203,3.91596369264944,3.96615765046704,"1950","P1E1",21,0,0.0481497859416444,0.238786761068844,0.000444836866632475,0.226616307393431,0.02012,"Control"
"3337",50.3122131595579,34.0379652303045,3.91824785398604,3.52747652607553,"1940","P10E1",9,8.30042943936445,0,0,0.495806532804374,0.0321000684636339,0.40919,"Control"
"1670",50.3552479845923,33.7678842030322,3.91910284381427,3.51951017928195,"1940","P7E1",18,0,0,0.000407398073796793,0.00600159623548582,0.00670768831295501,0.39321,"Control"
"4159",50.3617856469508,54.6815395790841,3.91923266619152,4.00152616762404,"1945","E1",14,0,0,0.0139273743958488,0.222224808408152,3.61512424194888,0.00052,"Control"
"3336",50.3743571499892,57.179583230959,3.91948225889488,4.04619689814705,"1940","P10E1",9,0.0908673717082791,0.0778875,0.000275126693426323,0.147560476739183,0.0086020922674037,0.50742,"Control"
"944",50.3975108711553,41.076048926408,3.91994178638064,3.71542520045444,"1936","P1",7,0.0257252577057122,0,0,0.0313161602848536,1.19208956309131,0.00622,"Control"
"12",50.6353858028028,11.5322744629951,3.92465065604628,2.44514957961391,"1933","E1",2,0,0,0.0068855134433349,9.00144138435067e-05,1.81184726008702,0.02009,"Control"
"538",50.6571822509449,81.5469810781412,3.92508102223992,4.40117930910701,"1937","P1",8,0,0,0,0.176280482023919,18.4396490165055,1.23445,"Control"
"15241",50.667721953979,102.763685603969,3.92528906000033,4.63243203773289,"2014","E1",4,0,0,0.136548734903964,2.50000000012406e-05,0.161176189723119,0.0481,"No_shrub"
"2966",50.6832887392119,35.7204013345219,3.92559624559717,3.5757219915141,"1937","P10E1",6,0,0.228539603319401,0,0.000796428064026329,0.0307711592461078,0,"Control"
"10251",50.8411956767735,47.0128852349665,3.92870696447061,3.85042171807219,"2008","E1",2,66.6210686184316,0.0108675,0.161466437903881,0.458431393922566,0.320883233839456,0.02246,"ControlModern"
"4111",50.8545730115356,44.1112557732827,3.92897004984795,3.78671498284067,"1939","E1",8,0.0476041118152702,0,0.0723634787691533,0.00185999987583188,0,0.00765,"Control"
"4404",50.923269934675,51.8175533608827,3.93031998872626,3.94772895983336,"1950","P1E1",13,0,0.0107921110118168,0,0.238714295076931,0.00124293152981398,3e-05,"Control"
"922",51.093927602579,42.2164856959154,3.93366565653936,3.74281080105697,"1935","P1",6,0.016224631335393,0.0031075,0,0.166965929968838,0.239034902945866,0.00523,"Control"
"3906",51.094442508708,31.8862053599083,3.93367573412703,3.46217348240564,"1954","E1",23,0,0,0,0.0655640989668651,1.31344482639346,0.18751,"Control"
"973",51.1861590053354,93.0730556868993,3.93546916357216,4.53338472979468,"1938","P1",9,0,0.00934011941044002,0,0.0965277073688131,0.494454885684334,0.0049,"Control"
"3627",51.2879044749338,23.9059447279223,3.93745494416048,3.17412716139432,"1941","E1",10,1.20274345366352,0,0.0719749032890538,0.00146042503416368,0.288841984493594,0.02529,"Control"
"2077",51.2993993105692,31.6489379308487,3.93767904276254,3.4547045913399,"1950","P7E1",28,0.0773887065260338,0.0350783996000362,0.0070931723380852,0.00113025901838192,0.0272233610142654,0.08237,"Control"
"47310",51.34791623908,1.6843112004235,3.93862435598118,0.52135669709827,"2010","P10E1",4,0,0,0,0,0.0432405991403441,0.02449,"ControlModern"
"958",51.3553789186669,51.1861590053354,3.93876968100875,3.93546916357216,"1937","P1",8,0,0,0,0.0497967665691438,0.332765752978271,0.00482,"Control"
"986",51.5594428668488,46.0437713401083,3.94273537248213,3.82959249492347,"1939","P1",10,0,1.11320240303465e-05,0.00591803775191564,0.0192933349014908,0.186813683667312,0.42439,"Control"
"29710",51.7765150758825,38.9483845739025,3.94693666954558,3.66223729710244,"2008","P7E1",2,0,0.0360079757256015,0.128916348765747,0.199275813006225,0.114902698390004,0.67266,"ControlModern"
"1554",51.7798224856364,44.1198049318626,3.94700054607565,3.78690877306688,"1930","P7E1",8,0,0,0,0.0422918405270795,0.00403153356180519,0,"Control"
"906",51.7975387420277,67.4685642848567,3.94734263350391,4.21166177510148,"1934","P1",5,0.0747813443968571,7.3372745750025e-05,0,0.0849665173243962,0.141427657179006,0.00958,"Control"
"4416",51.8175533608827,86.5060073996654,3.94772895983336,4.46021386123343,"1951","P1E1",14,0,0.00816599584121156,0,0.777395564003397,8.68169823757768e-05,0,"Control"
"3784",51.8936213277879,30.7746428197754,3.94919587949316,3.42669106582202,"1935","E1",4,0,0,0.00841395103135642,0.00636670638966668,0.0046116464280239,0.18806,"Control"
"5661",52.044587855839,58.3795790045645,3.9521008099398,4.06696615410439,"2014","P10E1",8,0,0,0,1.6867574004209e-15,0.154604034070353,0.00022,"ControlModern"
"39910",52.0525938949595,67.0473805972845,3.95225462849669,4.20539954255569,"2009","P10E1",3,0.149465811987893,2.13616357958695e-05,0.0647734657395078,0.00416241828048575,0.00256155991956931,1.56235,"ControlModern"
"10891",52.190630696151,48.514236043386,3.95490299019911,3.88185728154067,"2014","E1",8,49.4994718603264,0,0.0139824820256472,0.0121794031383039,2.85438557313823,0.0836,"ControlModern"
"4253",52.1913662683204,2.86869458790482,3.95491708405036,1.05385707887714,"1933","P1E1",11,0.0449763739425187,0.000223511696216631,0.745882213879199,0.287447145814657,1.19960346309218,0.00488,"Control"
"3814",52.4768289752588,79.4968395183305,3.96037171932053,4.37571726638365,"1937","E1",6,0.112925112318414,0,0.0126583165810482,0.018897047665972,0.0559937629468553,0.02722,"Control"
"680",52.5441093308147,41.146983337955,3.96165299457564,3.71715061551616,"1950","P1",6,0,0,0.00170342798850076,0.0610304630143847,0.0548262072076871,2.40109,"Control"
"4140",52.5514054361002,32.0440094951696,3.96179184170558,3.46711025466944,"1941","E1",10,0.0007375,0,0.0076575,0.0256716728887086,1.30130631510269,1.50235,"Control"
"656",52.7382112373627,52.5441093308147,3.96534026372809,3.96165299457564,"1949","P1",5,0,0,0.0019079641106731,0.262513988904443,0.0645781633126514,0.15821,"Control"
"4866",52.7813363744203,55.4027933594413,3.96615765046704,4.01463001413267,"1951","P1E1",22,0,0.936800843677411,0.205216821535685,0.00535499013371167,0.003163907784938,0.02009,"Control"
"1035",52.7827457519999,36.008733493885,3.96618435230636,3.58376150608656,"1945","P1",16,0,0,4.89370345390783,0.0184934888338417,0.458365030916961,0.00622,"Control"
"2189",52.865523379386,54.7975640511665,3.96775139443598,4.00364574134492,"1934","P7E1",5,0.387429224480659,0.481371795861379,0,0.266682592579016,0,0,"Control"
"16781",53.0791959058055,20.3943637280785,3.97178506062668,3.01525857483636,"2013","E1",3,0,0,0,0.278656133663767,17.5145396648124,0.00479,"No_shrub"
"13610",53.1068572106185,16.152331865597,3.97230605758677,2.78206442720839,"2014","P7E1",8,0.106346097253071,1.78166105247909,0.00726202842424375,0.000646005300369424,8.31688326542529,0.10038,"ControlModern"
"2877",53.2893570646342,81.619060975334,3.97573663139512,4.40206282507607,"1950","P10E1",19,0.573396457009429,0.540204032477666,0.0888666611809189,0.0015311718709639,0.250102631737969,0.52941,"Control"
"14411",53.395755107934,114.724107981562,3.97773125044568,4.74253018497555,"2012","E1",2,0,0,0,0,2.8741072066326,1.04563,"No_shrub"
"1178",53.4308149998661,24.76,3.97838763945368,3.2092294478164,"1933","P1",4,0.718389504313885,0,1.96747648811852,0.621356906412342,0.0913513878887025,0.03214,"Control"
"2318",53.5510010915017,33.8191551270557,3.98063449123819,3.52102736169937,"1946","P7E1",17,2.23126229058919,0.00437685464498822,0,0.000265697643862392,41.8842101443779,0.06252,"Control"
"40910",53.7271464650765,125.496588731678,3.98391839454717,4.83227857678152,"2011","P10E1",5,0,0.146043572250847,1.29380702218881,0,0.00243512656043681,0.11905,"ControlModern"
"15821",53.818787204177,119.768110607019,3.98562261074863,4.78555746165772,"2012","E1",2,0,0,0,0.146249402155841,0.108646241893559,0.66763,"No_shrub"
"1036",53.8948604417434,39.3703140937858,3.98703511978304,3.67301208292194,"1945","P1",16,0,0.00171847102642146,0.0295233093061216,0.0215224823192445,0.251038768651709,1.01571,"Control"
"131",53.9268349249581,26.3760409671619,3.98762821904833,3.27245605896666,"1932","P1E1",3,0,11.8837230780844,0.289011809244899,0.124840888708696,0.755326796384948,1.153,"Control"
"2843",53.9821333304533,16.1708496091608,3.98865312756576,2.78321021451922,"1940","P10E1",9,0,0.00883159173575001,1.14144896608025,0.336236898591831,0.0311621384422983,0.32009,"Control"
"1637",54.4012521385752,31.214666451652,3.99638717085022,3.4408880629417,"1936","P7E1",14,0,0,0.011543555554762,0.164808750466071,0.000113305260897276,0.25049,"Control"
"1781",54.4120387581033,81.8213778808692,3.99658543007894,4.4045385527514,"1937","E1",6,0.405445795119884,0,0.00130335234399924,0.262840153084261,0.171081335909385,0.26445,"Control"
"6951",54.485531230734,70.3582845555475,3.99793518441773,4.25360053861062,"2015","P10E1",9,0.780061542523046,0,0.0056282899298709,0.0344980237941523,0.000280023131316105,0.01373,"ControlModern"
"42100",54.582864225645,58.286777324799,3.99971999147099,4.0653752635982,"2013","E1",7,0,0,0,0.00467953058847154,0.092300360972822,0.00157,"ControlModern"
"962",54.5844970501601,70.8357850694442,3.99974990562292,4.26036431184245,"1937","P1",8,0,0.00311247863885898,0,0.0425633530248206,0.623010919961531,0.00143,"Control"
"629",54.598588014607,24.3168315091812,4.00000802187814,3.19116876527077,"1946","P1",2,0,0,0.00291235249558724,1.8542289020744,3.96027406997715,0.2355,"Control"
"1193",54.6547239267875,45.4439,4.0010356505353,3.81647859819472,"1933","P1",4,3.95717421351336,0,1.34500388307162,0.861527156108955,0.721313906191753,0.0355,"Control"
"4169",54.6815395790841,50.6552078259695,4.00152616762404,3.92504204527029,"1946","E1",15,0.0007375,0,0.173389058154474,0.0446132537629774,1.04533149243472,1.8087,"Control"
"1679",54.7355369626366,21.1330616029041,4.00251316873288,3.05083871478566,"1940","P7E1",18,0.0007375,0,0.00464883538185865,0.0026261136337788,0.00036437063746095,0.22108,"Control"
"2205",54.7975640511665,58.8810780608419,4.00364574134492,4.07551978371024,"1935","P7E1",6,0.954471072327588,1.06275631173538,0,0.202765466071981,0,0,"Control"
"16901",54.8508030659109,107.221439913632,4.00461682774279,4.67489622783386,"2014","E1",4,0,0,0,0.0606343324074869,2.00376507416853,0.00143,"No_shrub"
"13671",54.880896211549,58.9273664100555,4.00516531366966,4.07630560771128,"2015","E1",5,0,0,0.469312218197545,0.0678060400029888,0.0173659149939232,0.003,"No_shrub"
"4489",54.9029726739756,28.3592671754197,4.00556749411654,3.34495386125319,"1930","P1E1",8,16.2975566544831,0.0010067126950682,0,0.0408519117141399,0.000378947436382484,0.39302,"Control"
"287",55.0309798341178,41.7878726853841,4.00789629636686,3.73260617029177,"1933","P1",4,0.242951238606778,0.23709605438049,1.58840201626372,0.615553315249379,0.225547402017457,0.00545,"Control"
"13561",55.2138105464415,61.1864919807695,4.01121311304921,4.11392644588773,"2013","E1",3,0,0,0.0875939052663624,0.00376291730619542,0.0751301394952985,0.04689,"No_shrub"
"6331",55.324036145639,56.213831301281,4.01320746410689,4.02916283518362,"2011","P10E1",5,42.2726258713409,0,0.000134269344892213,0.0409530625732173,0.0208665265663183,1.27506,"ControlModern"
